"acc","assay_type","bioproject","biosample_link","cANI","collection_date_sam","containment","geo_loc_name_country_calc","lat_lon","organism"
"SRR12266075","OTHER","PRJNA647252","https://www.ncbi.nlm.nih.gov/biosample/SAMN15580184","0.93","2019-05-10","0.2","uncalculated","[""missing""]","soil metagenome"
"SRR17548894","WCS","PRJNA796067","https://www.ncbi.nlm.nih.gov/biosample/SAMN24813021","0.91","2017-03-23","0.13","China","[28.23,116.33]","soil metagenome"
"SRR7007153","WGS","PRJNA444177","https://www.ncbi.nlm.nih.gov/biosample/SAMN08778660","0.92","2016-09-20","0.16","USA","[38.9195,-106.9496]","freshwater sediment metagenome"
"SRR12953107","WGS","PRJNA650767","https://www.ncbi.nlm.nih.gov/biosample/SAMN15720862","0.93","2020-01-22","0.23","USA","[26.502,-80.2225]","wetland metagenome"
"SRR10895344","WGS","PRJNA600103","https://www.ncbi.nlm.nih.gov/biosample/SAMN13781846","0.9","NP","0.11","uncalculated","[""missing""]","soil metagenome"
"SRR14373524","WGS","PRJNA689669","https://www.ncbi.nlm.nih.gov/biosample/SAMN18779829","0.91","2018-10-16","0.13","China","[23.42,102.26]","metagenome"
"ERR2683169","WGS","PRJEB27621","https://www.ncbi.nlm.nih.gov/biosample/SAMEA4777426","0.9","2017-06-15","0.12","Paraguay","NP","wastewater metagenome"
"SRR5215208","WGS","PRJNA364857","https://www.ncbi.nlm.nih.gov/biosample/SAMN06266023","0.93","2013-05-29","0.22","USA","[38.8708,-122.4274]","soil metagenome"
"SRR8552839","WGS","PRJNA518554","https://www.ncbi.nlm.nih.gov/biosample/SAMN10864376","0.94","2017-03-07","0.26","USA","[38.9206,-106.9489]","soil metagenome"
"SRR14887739","WGS","PRJNA695572","https://www.ncbi.nlm.nih.gov/biosample/SAMN19809179","0.93","2018-07-04","0.23","China","[39.9042,116.4074]","sediment metagenome"
"SRR13614390","WGS","PRJNA697905","https://www.ncbi.nlm.nih.gov/biosample/SAMN17677518","0.93","2019-08-01","0.22","China","[37.3,116.65]","soil metagenome"
"SRR14932620","WGS","PRJNA509305","https://www.ncbi.nlm.nih.gov/biosample/SAMN19518046","0.9","2014-07-30","0.12","Switzerland","[47.1769,9.4829]","activated sludge metagenome"
"ERR1726772","WGS","PRJEB4352","https://www.ncbi.nlm.nih.gov/biosample/SAMEA2731851","0.94","NP","0.27","NP","NP","marine metagenome"
"SRR11921722","OTHER","PRJNA506850","https://www.ncbi.nlm.nih.gov/biosample/SAMN14814582","0.9","2015-04-01","0.12","USA","[36.662639,-76.733972]","metagenome"
"SRR12264184","OTHER","PRJNA647129","https://www.ncbi.nlm.nih.gov/biosample/SAMN15547822","0.92","2018-09-28","0.16","China","[43.94,81.18]","soil metagenome"
"ERR4682800","WGS","PRJEB40816","https://www.ncbi.nlm.nih.gov/biosample/SAMEA7428442","0.9","2018-06-20","0.11","Slovenia","NP","wastewater metagenome"
"SRR12825427","WGS","PRJNA668816","https://www.ncbi.nlm.nih.gov/biosample/SAMN16424714","0.93","2018-11-12","0.2","New Zealand","[-36.540917,174.678694]","sediment metagenome"
"SRR5512135","WGS","PRJNA385547","https://www.ncbi.nlm.nih.gov/biosample/SAMN06858849","0.92","2014-08-01","0.16","China","[30.91778,119.50972]","soil metagenome"
"SRR9691033","WGS","PRJNA554750","https://www.ncbi.nlm.nih.gov/biosample/SAMN12283002","0.92","2013-07-12","0.17","China","[29.19,90.59]","soil metagenome"
"SRR13933373","OTHER","PRJNA713532","https://www.ncbi.nlm.nih.gov/biosample/SAMN18253761","0.91","2020-08-30","0.14","China","[""missing""]","metagenome"
"SRR2915416","WGS","PRJNA301767","https://www.ncbi.nlm.nih.gov/biosample/SAMN04256426","0.9","2014-04-17","0.11","China","[27.7875,126.8915]","marine sediment metagenome"
"SRR12736055","WGS","PRJNA666221","https://www.ncbi.nlm.nih.gov/biosample/SAMN16285461","0.9","2018-08-06","0.12","USA","[47.5078,-93.4526]","soil metagenome"
"SRR13100630","OTHER","PRJNA679917","https://www.ncbi.nlm.nih.gov/biosample/SAMN12556237","0.91","2016-09-20","0.14","China","[""not applicable""]","plant metagenome"
"SRR17548883","WCS","PRJNA796067","https://www.ncbi.nlm.nih.gov/biosample/SAMN24813008","0.9","2017-03-10","0.12","China","[28.23,116.33]","soil metagenome"
"SRR14578326","WGS","PRJNA729725","https://www.ncbi.nlm.nih.gov/biosample/SAMN19241582","0.9","2019-08-23","0.12","Norway","[60.56133,7.50939]","aquatic metagenome"
"SRR12687059","WGS","PRJNA654273","https://www.ncbi.nlm.nih.gov/biosample/SAMN15741608","0.9","2016-03-15","0.11","USA","[36.4015,-116.2738]","freshwater metagenome"
"SRR9650533","WGS","PRJNA539172","https://www.ncbi.nlm.nih.gov/biosample/SAMN11532760","0.96","2016-10-31","0.38","USA","[36.36,-97.29]","soil metagenome"
"SRR6181350","WGS","PRJNA405529","https://www.ncbi.nlm.nih.gov/biosample/SAMN07632035","0.94","2016-02-17","0.26","Panama","[9.1086,-79.8436]","soil metagenome"
"ERR2210123","WGS","PRJEB23737","https://www.ncbi.nlm.nih.gov/biosample/SAMEA104412830","0.9","2011-10-21","0.12","USA","NP","soil metagenome"
"SRR10613543","WGS","PRJNA486429","https://www.ncbi.nlm.nih.gov/biosample/SAMN13518621","0.94","NP","0.27","China","[40.0047,116.3261]","air metagenome"
"SRR5918907","WGS","PRJNA317932","https://www.ncbi.nlm.nih.gov/biosample/SAMN04873789","0.91","2014-05-01","0.15","Australia","[-30.20055997,149.59755602]","soil metagenome"
"ERR4586490","OTHER","PRJEB39267","https://www.ncbi.nlm.nih.gov/biosample/SAMEA7305694","0.96","2018-10-19","0.4","Ireland","NP","food production metagenome"
"SRR9048295","WGS","PRJNA542423","https://www.ncbi.nlm.nih.gov/biosample/SAMN11621453","0.92","2018-05-02","0.17","Norway","[59.91546,10.73209]","air metagenome"
"SRR14092368","OTHER","PRJNA718193","https://www.ncbi.nlm.nih.gov/biosample/SAMN18524897","0.92","2018-03-01","0.19","uncalculated","[""missing""]","sludge metagenome"
"SRR3977439","WGS","PRJNA329992","https://www.ncbi.nlm.nih.gov/biosample/SAMN05422159","0.9","2011-09-15","0.12","USA","[38.88,-120.64]","soil metagenome"
"SRR7042377","WGS","PRJNA449266","https://www.ncbi.nlm.nih.gov/biosample/SAMN08902873","0.93","2014-10-09","0.2","USA","[39.74,-123.63]","soil metagenome"
"SRR9906330","WGA","PRJNA555885","https://www.ncbi.nlm.nih.gov/biosample/SAMN12334967","0.9","2017-07-05","0.11","China","[47.16,124.21]","soil metagenome"
"SRR11913465","WGA","PRJNA636289","https://www.ncbi.nlm.nih.gov/biosample/SAMN15070699","0.95","2019-01-01","0.32","Sweden","[59.82279,17.655101]","skin metagenome"
"SRR6787519","WGS","PRJNA429141","https://www.ncbi.nlm.nih.gov/biosample/SAMN08331102","0.91","2017-05-23","0.13","Czech Republic","[48.846361,14.487639]","freshwater metagenome"
"SRR12687308","WGS","PRJNA664310","https://www.ncbi.nlm.nih.gov/biosample/SAMN16205499","0.9","2019-06-01","0.12","China","[44.37,83.33]","soil metagenome"
"SRR12550800","WGS","PRJNA632564","https://www.ncbi.nlm.nih.gov/biosample/SAMN14912170","0.92","2018-08-01","0.17","China","[18.33,109.45]","soil metagenome"
"SRR12829165","WGS","PRJNA669653","https://www.ncbi.nlm.nih.gov/biosample/SAMN16441684","0.95","2017-07-01","0.31","Switzerland","[46.99,6.9293]","synthetic metagenome"
"SRR10002717","WGS","PRJNA561080","https://www.ncbi.nlm.nih.gov/biosample/SAMN12606712","0.93","2017-06-21","0.23","United Kingdom","[51.50674,-0.14276]","air metagenome"
"SRR12705450","WGS","PRJNA665302","https://www.ncbi.nlm.nih.gov/biosample/SAMN16249895","0.91","2018-09-01","0.13","China","[27.74,111.46]","mine metagenome"
"SRR14320327","WGS","PRJNA723704","https://www.ncbi.nlm.nih.gov/biosample/SAMN18825579","0.92","2019-09-29","0.17","China","[37.3,118.62]","soil metagenome"
"SRR5919314","WGS","PRJNA317932","https://www.ncbi.nlm.nih.gov/biosample/SAMN04874326","0.91","2013-10-25","0.13","Australia","[-39.66524,143.97764]","soil metagenome"
"SRR17267099","OTHER","PRJNA789344","https://www.ncbi.nlm.nih.gov/biosample/SAMN24108066","0.92","2019-10-01","0.19","uncalculated","[""missing""]","invertebrate metagenome"
"SRR12532586","OTHER","PRJNA659379","https://www.ncbi.nlm.nih.gov/biosample/SAMN15903707","0.9","2018-06-20","0.1","China","[""not collected""]","vaginal metagenome"
"ERR868506","WGS","PRJEB4352","https://www.ncbi.nlm.nih.gov/biosample/SAMEA2622369","0.94","NP","0.27","NP","NP","marine metagenome"
"ERR868353","WGS","PRJEB4352","https://www.ncbi.nlm.nih.gov/biosample/SAMEA2620043","0.91","NP","0.14","NP","NP","marine metagenome"
"SRR7026337","WGS","PRJNA443191","https://www.ncbi.nlm.nih.gov/biosample/SAMN08779177","0.91","2016-08-07","0.14","USA","[38.9223,-106.9536]","soil metagenome"
"SRR17841877","WGS","PRJNA798687","https://www.ncbi.nlm.nih.gov/biosample/SAMN25118837","0.91","2017-06-21","0.15","Israel","[30.61,34.75]","soil metagenome"
"SRR13614414","OTHER","PRJNA170725","https://www.ncbi.nlm.nih.gov/biosample/SAMN17679110","0.92","2016-08-01","0.17","Svalbard","[78.55,11.56]","soil metagenome"
"SRR11829102","WGS","PRJNA620432","https://www.ncbi.nlm.nih.gov/biosample/SAMN14511186","0.91","2015-08-01","0.13","USA","[42.7489,-70.8243]","salt marsh metagenome"
"SRR8863203","WGS","PRJNA518309","https://www.ncbi.nlm.nih.gov/biosample/SAMN10864205","0.94","2017-08-18","0.28","USA","[47.6684,-121.924]","soil metagenome"
"SRR5260071","WGS","PRJNA370749","https://www.ncbi.nlm.nih.gov/biosample/SAMN06297439","0.9","2013-08-16","0.11","USA","[38.1087,-121.653]","rice paddy metagenome"
"SRR7471732","WGS","PRJNA464507","https://www.ncbi.nlm.nih.gov/biosample/SAMN09092532","0.9","2011-08-28","0.1","Puerto Rico","[""18 N 65 W""]","soil metagenome"
"SRR6448461","WGS","PRJNA405430","https://www.ncbi.nlm.nih.gov/biosample/SAMN07632172","0.91","2015-09-17","0.14","USA","[38.9779,-107.0027]","freshwater sediment metagenome"
"SRR7230152","WGS","PRJNA473380","https://www.ncbi.nlm.nih.gov/biosample/SAMN09273042","0.91","2017-09-20","0.14","China","[36.51,109.19]","metagenome"
"SRR14639182","WGS","PRJNA732564","https://www.ncbi.nlm.nih.gov/biosample/SAMN19324117","0.91","2015-11-12","0.13","Brazil","[-20.16,-43.1]","freshwater sediment metagenome"
"SRR16123997","WGS","PRJNA767554","https://www.ncbi.nlm.nih.gov/biosample/SAMN21907783","0.93","2018-07-01","0.23","USA","[38.543092,-121.874896]","soil metagenome"
"SRR3187123","WGS","PRJNA46333","https://www.ncbi.nlm.nih.gov/biosample/SAMN04360040","0.91","2014-03-28","0.13","USA","[38.984652,-77.094709]","human skin metagenome"
"ERR4878512","WGS","PRJEB41538","https://www.ncbi.nlm.nih.gov/biosample/SAMEA7631533","0.9","NP","0.11","Germany","NP","metagenome"
"SRR13789562","WGS","PRJNA699281","https://www.ncbi.nlm.nih.gov/biosample/SAMN17617535","0.93","NP","0.21","USA","[41.73,-72.79]","metagenome"
"SRR14373488","WGS","PRJNA689669","https://www.ncbi.nlm.nih.gov/biosample/SAMN18779884","0.91","2019-06-16","0.13","China","[23.42,102.27]","metagenome"
"SRR8931231","WGS","PRJNA533779","https://www.ncbi.nlm.nih.gov/biosample/SAMN11466664","0.9","2015-11-01","0.11","USA","[43,-92.5]","groundwater metagenome"
"SRR10161444","OTHER","PRJNA573580","https://www.ncbi.nlm.nih.gov/biosample/SAMN12817688","0.93","2018-04-15","0.22","China","[35.21,109.56]","soil metagenome"
"SRR10965826","WGS","PRJNA567254","https://www.ncbi.nlm.nih.gov/biosample/SAMN12794335","0.91","2017-09-27","0.13","USA","[38.9229,-106.9499]","sediment metagenome"
"SRR11070432","WGS","PRJNA567020","https://www.ncbi.nlm.nih.gov/biosample/SAMN12794184","0.9","2016-07-12","0.11","USA","[64.9123,-147.839]","peat metagenome"
"SRR14117421","WGS","PRJNA718736","https://www.ncbi.nlm.nih.gov/biosample/SAMN18559670","0.92","2020-09-24","0.17","China","[31.25,102.56]","soil metagenome"
"SRR15883087","WGS","PRJNA763048","https://www.ncbi.nlm.nih.gov/biosample/SAMN21421602","0.9","2021-03-01","0.11","South Africa","[-26.05,27.37]","metagenome"
"SRR6145061","WGS","PRJNA413474","https://www.ncbi.nlm.nih.gov/biosample/SAMN07749903","0.92","2017-07-25","0.17","Hong Kong","[22.3,114.17]","skin metagenome"
"SRR9948787","WGS","PRJNA559079","https://www.ncbi.nlm.nih.gov/biosample/SAMN12530652","0.94","2017-10-01","0.26","China","[23.1208,104.5964]","soil metagenome"
"SRR13837111","WGS","PRJNA664514","https://www.ncbi.nlm.nih.gov/biosample/SAMN18114827","0.95","2017-10-01","0.32","USA","[34.05,-114.3]","soil metagenome"
"SRR7595537","WGS","PRJNA317932","https://www.ncbi.nlm.nih.gov/biosample/SAMN07483737","0.9","2014-11-21","0.12","Australia","[-41.77754,147.31891]","soil metagenome"
"SRR3546361","WGS","PRJNA301589","https://www.ncbi.nlm.nih.gov/biosample/SAMN04435425","0.91","NP","0.13","USA","NP","urban metagenome"
"SRR11106620","OTHER","PRJNA606813","https://www.ncbi.nlm.nih.gov/biosample/SAMN14114373","0.91","2018-07-28","0.14","uncalculated","[""missing""]","mangrove metagenome"
"SRR17548897","WCS","PRJNA796067","https://www.ncbi.nlm.nih.gov/biosample/SAMN24813001","0.9","2017-03-03","0.11","China","[28.23,116.33]","soil metagenome"
"SRR1182651","WGS","PRJNA64037","https://www.ncbi.nlm.nih.gov/biosample/SAMN02673222","0.92","NP","0.15","NP","NP","freshwater metagenome"
"SRR7976077","WGS","PRJNA444972","https://www.ncbi.nlm.nih.gov/biosample/SAMN08779409","0.95","2012-05-01","0.35","USA","[35.0244,-111.7363]","soil metagenome"
"SRR11674058","WGS","PRJNA621443","https://www.ncbi.nlm.nih.gov/biosample/SAMN14515852","0.93","2018-02-01","0.2","United Kingdom","[57.1866,-2.2146]","soil metagenome"
"ERR3153730","WGS","PRJEB30611","https://www.ncbi.nlm.nih.gov/biosample/SAMEA5335504","0.96","NP","0.41","China","NP","human gut metagenome"
"ERR3588762","WGS","PRJEB34736","https://www.ncbi.nlm.nih.gov/biosample/SAMEA6062700","0.91","2017-01-11","0.13","United Kingdom","NP","metagenome"
"SRR9691026","WGS","PRJNA554750","https://www.ncbi.nlm.nih.gov/biosample/SAMN12282985","0.92","2013-09-11","0.16","China","[29.44,116.02]","soil metagenome"
"SRR16016035","OTHER","PRJNA765386","https://www.ncbi.nlm.nih.gov/biosample/SAMN21557319","0.92","2020-07-14","0.18","China","[""32 N 95 E""]","soil metagenome"
"SRR10260012","WGA","PRJNA576996","https://www.ncbi.nlm.nih.gov/biosample/SAMN13016622","0.91","2015-09-01","0.13","China","[30.89667,120.74278]","soil metagenome"
"SRR7013853","WGS","PRJNA448190","https://www.ncbi.nlm.nih.gov/biosample/SAMN08867830","0.93","2013-07-01","0.23","Canada","[50.28,-107.8]","metagenome"
"ERR6465869","WGS","PRJEB44430","https://www.ncbi.nlm.nih.gov/biosample/SAMEA9533357","0.91","NP","0.13","NP","NP","Equus caballus"
"ERR5083164","WGS","PRJEB42399","https://www.ncbi.nlm.nih.gov/biosample/SAMEA7776877","0.92","NP","0.15","Singapore","NP","metagenome"
"SRR5438067","WGS","PRJNA365717","https://www.ncbi.nlm.nih.gov/biosample/SAMN06266459","0.93","2014-10-09","0.22","USA","[39.7392,-123.6308]","soil metagenome"
"SRR3982750","WGS","PRJNA330143","https://www.ncbi.nlm.nih.gov/biosample/SAMN05422199","0.94","2011-06-10","0.24","USA","[39.23550963,-121.2836963]","soil metagenome"
"SRR12659389","WGS","PRJNA654926","https://www.ncbi.nlm.nih.gov/biosample/SAMN15738865","0.93","2017-10-23","0.22","USA","[42.5315,-72.1899]","soil metagenome"
"SRR14073716","WGS","PRJNA717057","https://www.ncbi.nlm.nih.gov/biosample/SAMN18477325","0.91","NP","0.14","uncalculated","[""missing""]","soil metagenome"
"SRR12173454","WGS","PRJNA642893","https://www.ncbi.nlm.nih.gov/biosample/SAMN15405838","0.93","NP","0.23","USA","[39.296194,-76.592035]","human skin metagenome"
"SRR11517212","WGS","PRJNA623996","https://www.ncbi.nlm.nih.gov/biosample/SAMN14557426","0.92","2019-11-13","0.18","India","[28.3858,77.3119]","air metagenome"
"SRR14610246","WGS","PRJNA731554","https://www.ncbi.nlm.nih.gov/biosample/SAMN19290620","0.9","2014-11-14","0.1","Singapore","[1.332452,103.755456]","wastewater metagenome"
"SRR10968246","WGS","PRJNA603240","https://www.ncbi.nlm.nih.gov/biosample/SAMN13925152","0.92","2016-11-01","0.17","Czech Republic","[48.66447093,14.70930505]","wood decay metagenome"
"SRR8676458","OTHER","PRJNA525467","https://www.ncbi.nlm.nih.gov/biosample/SAMN11053309","0.91","2017-07-17","0.12","Sweden","[68.3526,19.0147]","permafrost metagenome"
"SRR10159347","WGA","PRJNA562057","https://www.ncbi.nlm.nih.gov/biosample/SAMN12633281","0.91","2018-06-29","0.15","China","[28.21,116.93]","soil metagenome"
"SRR4030091","WGS","PRJNA330072","https://www.ncbi.nlm.nih.gov/biosample/SAMN05421917","0.91","2011-09-15","0.13","USA","[38.88,-120.64]","soil metagenome"
"SRR6977656","WGS","PRJNA443833","https://www.ncbi.nlm.nih.gov/biosample/SAMN08779107","0.9","2015-01-24","0.1","USA","[31.972,-81.028]","salt marsh metagenome"
"SRR13958302","WGS","PRJNA695572","https://www.ncbi.nlm.nih.gov/biosample/SAMN18253909","0.93","2018-12-26","0.2","China","[39.9042,116.4074]","sediment metagenome"
"SRR17818319","WGS","PRJNA801794","https://www.ncbi.nlm.nih.gov/biosample/SAMN03084286","0.9","2012-08-16","0.11","USA","[24.569,-81.797]","wastewater metagenome"
"SRR13789581","WGS","PRJNA699281","https://www.ncbi.nlm.nih.gov/biosample/SAMN17617186","0.9","NP","0.11","USA","[41.73,-72.79]","metagenome"
"SRR8100031","WGS","PRJNA497915","https://www.ncbi.nlm.nih.gov/biosample/SAMN10273096","0.9","2015-11-30","0.12","USA","[21.5416,-158.0875]","soil metagenome"
"SRR7595583","WGS","PRJNA317932","https://www.ncbi.nlm.nih.gov/biosample/SAMN04874204","0.91","2014-05-01","0.13","Australia","[-30.20054798,149.597266]","soil metagenome"
"SRR14843470","OTHER","PRJNA738647","https://www.ncbi.nlm.nih.gov/biosample/SAMN19736219","0.91","2018-06-27","0.14","China","[43.34,124.11]","soil metagenome"
"SRR3972293","WGS","PRJNA330004","https://www.ncbi.nlm.nih.gov/biosample/SAMN05422144","0.9","2009-05-10","0.11","Puerto Rico","[""18 N 65 W""]","soil metagenome"
"SRR12640495","WGS","PRJNA633424","https://www.ncbi.nlm.nih.gov/biosample/SAMN16132129","0.95","2017-10-01","0.35","USA","[34.05,-114.3]","metagenome"
"ERR3870344","WGS","PRJEB36534","https://www.ncbi.nlm.nih.gov/biosample/SAMEA6518459","0.92","2017-06-01","0.17","Israel","NP","biocrust metagenome"
"SRR11517201","WGS","PRJNA623996","https://www.ncbi.nlm.nih.gov/biosample/SAMN14557427","0.92","2019-11-13","0.19","India","[28.3858,77.3119]","air metagenome"
"SRR16995645","OTHER","PRJNA782356","https://www.ncbi.nlm.nih.gov/biosample/SAMN23376062","0.94","2020-08-14","0.25","China","[32.84,101.69]","soil metagenome"
"SRR6202008","WGS","PRJNA366751","https://www.ncbi.nlm.nih.gov/biosample/SAMN06268670","0.93","2011-07-03","0.22","USA","[31.11,-95.15]","soil metagenome"
"SRR3439678","WGA","PRJNA303119","https://www.ncbi.nlm.nih.gov/biosample/SAMN04286063","0.91","2013-04-15","0.14","China","[""none""]","biocrust metagenome"
"SRR12893594","WGS","PRJNA671748","https://www.ncbi.nlm.nih.gov/biosample/SAMN16550129","0.92","2017-07-09","0.16","Hong Kong","[22.275694,114.168997]","metagenome"
"SRR10998589","WGS","PRJNA566979","https://www.ncbi.nlm.nih.gov/biosample/SAMN12794413","0.94","2017-06-07","0.27","USA","[38.7966,-120.3833]","soil metagenome"
"SRR11829604","WGA","PRJNA630300","https://www.ncbi.nlm.nih.gov/biosample/SAMN14832376","0.93","2015-08-01","0.24","China","[19.503,109.557]","soil metagenome"
"SRR12773051","WGS","PRJNA667256","https://www.ncbi.nlm.nih.gov/biosample/SAMN16362770","0.9","2016-05-01","0.11","Canada","[49.700158,-112.7633999]","soil metagenome"
"SRR8552937","WGS","PRJNA518575","https://www.ncbi.nlm.nih.gov/biosample/SAMN10864139","0.93","2017-05-09","0.24","USA","[38.9206,-106.9489]","soil metagenome"
"SRR15910691","WGS","PRJNA763731","https://www.ncbi.nlm.nih.gov/biosample/SAMN21448396","0.9","2020-06-30","0.12","China","[31.41,121.67]","soil metagenome"
"SRR7042383","WGS","PRJNA449266","https://www.ncbi.nlm.nih.gov/biosample/SAMN08902887","0.94","2014-10-09","0.25","USA","[39.74,-123.63]","soil metagenome"
"SRR16472920","WGS","PRJNA771937","https://www.ncbi.nlm.nih.gov/biosample/SAMN22350779","0.92","2019-04-01","0.17","China","[30.95,121.91]","sediment metagenome"
"ERR1939169","WGS","PRJEB20068","https://www.ncbi.nlm.nih.gov/biosample/SAMEA103982570","0.92","2012-04-01","0.17","USA","NP","metagenome"
"SRR12825428","WGS","PRJNA668816","https://www.ncbi.nlm.nih.gov/biosample/SAMN16424713","0.93","2018-11-12","0.2","New Zealand","[-36.545,174.674139]","sediment metagenome"
"SRR8487028","WGS","PRJNA646773","https://www.ncbi.nlm.nih.gov/biosample/SAMN15565745","0.9","2018-04-01","0.1","USA","[38.535556,-121.772778]","soil metagenome"
"SRR10932002","WGS","PRJNA230567","https://www.ncbi.nlm.nih.gov/biosample/SAMN13895687","0.93","NP","0.21","Luxembourg","[49.5143,6.018]","bioreactor metagenome"
"SRR8487038","WGS","PRJNA646773","https://www.ncbi.nlm.nih.gov/biosample/SAMN15565764","0.9","2018-04-01","0.1","USA","[38.535556,-121.772778]","soil metagenome"
"SRR5923242","WGS","PRJNA317932","https://www.ncbi.nlm.nih.gov/biosample/SAMN07488516","0.91","2015-02-18","0.13","Australia","[-33.6126,150.73769]","soil metagenome"
"SRR13162658","OTHER","PRJNA681370","https://www.ncbi.nlm.nih.gov/biosample/SAMN16951385","0.91","2020-06-15","0.15","China","[31.15,119.1]","metagenome"
"SRR15311596","OTHER","PRJNA751141","https://www.ncbi.nlm.nih.gov/biosample/SAMN20510640","0.9","NP","0.1","uncalculated","[""missing""]","sludge metagenome"
"SRR11734610","WGS","PRJNA629394","https://www.ncbi.nlm.nih.gov/biosample/SAMN14775388","0.92","2017-05-01","0.17","China","[22.53,113.99]","sediment metagenome"
"ERR4837134","WGS","PRJEB41174","https://www.ncbi.nlm.nih.gov/biosample/SAMEA7573969","0.9","NP","0.1","Sweden","NP","soil metagenome"
"SRR5278363","OTHER","PRJNA374587","https://www.ncbi.nlm.nih.gov/biosample/SAMN06335069","0.91","2016-08-15","0.13","Australia","[-24.867,152.351]","soil metagenome"
"SRR7106929","WGS","PRJNA441441","https://www.ncbi.nlm.nih.gov/biosample/SAMN08777623","0.9","2017-06-12","0.12","USA","[33.9363,-83.5573]","freshwater metagenome"
"SRR9830591","WGS","PRJNA551105","https://www.ncbi.nlm.nih.gov/biosample/SAMN12139125","0.91","2017-08-07","0.14","India","[""NOT APPLICABLE""]","soil metagenome"
"ERR2210119","WGS","PRJEB23737","https://www.ncbi.nlm.nih.gov/biosample/SAMEA104412829","0.91","2011-10-21","0.13","USA","NP","soil metagenome"
"SRR5918911","WGS","PRJNA317932","https://www.ncbi.nlm.nih.gov/biosample/SAMN04873803","0.94","2012-10-04","0.3","Australia","[-25.351,131.0423]","soil metagenome"
"SRR5918991","WGS","PRJNA317932","https://www.ncbi.nlm.nih.gov/biosample/SAMN04874166","0.91","2014-03-10","0.14","Australia","[-32.526047,142.219292]","soil metagenome"
"SRR17422647","RNA-Seq","PRJNA793924","https://www.ncbi.nlm.nih.gov/biosample/SAMN24593387","0.91","2019-08-10","0.13","China","[25.35,103.29]","soil metagenome"
"SRR10997883","WGS","PRJNA566812","https://www.ncbi.nlm.nih.gov/biosample/SAMN12793231","0.9","2018-10-15","0.12","USA","[36.0103,-84.2696]","sediment metagenome"
"SRR15883089","WGS","PRJNA763048","https://www.ncbi.nlm.nih.gov/biosample/SAMN21421600","0.9","2021-03-01","0.11","South Africa","[-26.05,27.37]","metagenome"
"SRR9691023","WGS","PRJNA554750","https://www.ncbi.nlm.nih.gov/biosample/SAMN12282984","0.92","2013-06-29","0.18","China","[29.91,107.24]","soil metagenome"
"SRR17933194","WGS","PRJNA804253","https://www.ncbi.nlm.nih.gov/biosample/SAMN25720196","0.92","2021-07-01","0.16","China","[40.22,116.23]","soil metagenome"
"SRR5460692","WGS","PRJNA365414","https://www.ncbi.nlm.nih.gov/biosample/SAMN06266326","0.94","2014-08-14","0.25","USA","[35.8444,-83.9599]","rhizosphere metagenome"
"SRR14027272","CLONE","PRJNA640885","https://www.ncbi.nlm.nih.gov/biosample/SAMN17734884","0.92","2019-08-19","0.18","uncalculated","[36.9,115.1]","soil metagenome"
"SRR3624174","WGS","PRJNA324090","https://www.ncbi.nlm.nih.gov/biosample/SAMN05194622","0.91","2015-08-19","0.15","USA","[28.11,-81.79]","rhizosphere metagenome"
"ERR3675788","WGS","PRJEB31632","https://www.ncbi.nlm.nih.gov/biosample/SAMEA6241461","0.9","NP","0.1","NP","NP","metagenome"
"ERR5739983","WGS","PRJEB44083","https://www.ncbi.nlm.nih.gov/biosample/SAMEA8506398","0.9","2019-09-03","0.1","United Kingdom","NP","food metagenome"
"SRR11650115","WGS","PRJNA272922","https://www.ncbi.nlm.nih.gov/biosample/SAMN14771271","0.91","2018-11-12","0.13","Malaysia","[3.423411,101.176257]","plant metagenome"
"SRR15377958","WGS","PRJNA714922","https://www.ncbi.nlm.nih.gov/biosample/SAMN18647640","0.92","2018-08-01","0.17","USA","[44.271933,-85.992533]","soil metagenome"
"SRR11674031","WGS","PRJNA629478","https://www.ncbi.nlm.nih.gov/biosample/SAMN14825696","0.92","2018-08-29","0.16","Denmark","[55.249786,9.508609]","activated sludge metagenome"
"SRR9048318","WGS","PRJNA542423","https://www.ncbi.nlm.nih.gov/biosample/SAMN11621481","0.94","2018-05-02","0.26","Norway","[59.91546,10.73209]","air metagenome"
"SRR10556706","WGS","PRJNA592050","https://www.ncbi.nlm.nih.gov/biosample/SAMN13405499","0.96","2016-09-15","0.41","Ghana","[5.5368,-0.2264]","metagenome"
"SRR398114","OTHER","NP","https://www.ncbi.nlm.nih.gov/biosample/SAMN00737776","0.96","NP","0.47","NP","NP","soil metagenome"
"SRR8489907","WGS","PRJNA517182","https://www.ncbi.nlm.nih.gov/biosample/SAMN10822082","0.92","2008-09-01","0.18","USA","[39.00097,-123.08297]","rhizosphere metagenome"
"SRR5919197","WGS","PRJNA317932","https://www.ncbi.nlm.nih.gov/biosample/SAMN04873808","0.94","2012-10-17","0.26","Australia","[-25.3504,131.0516]","soil metagenome"
"SRR13708134","WGS","PRJNA701786","https://www.ncbi.nlm.nih.gov/biosample/SAMN17911232","0.93","2019-07-01","0.22","China","[36.11,117.08]","soil metagenome"
"ERR4392723","WGS","PRJEB39497","https://www.ncbi.nlm.nih.gov/biosample/SAMEA7090491","0.91","NP","0.14","USA","NP","soil metagenome"
