"acc","assay_type","bioproject","biosample_link","cANI","collection_date_sam","containment","geo_loc_name_country_calc","lat_lon","organism"
"SRR10932002","WGS","PRJNA230567","https://www.ncbi.nlm.nih.gov/biosample/SAMN13895687","0.91","NP","0.13","Luxembourg","[49.5143,6.018]","bioreactor metagenome"
"SRR5918911","WGS","PRJNA317932","https://www.ncbi.nlm.nih.gov/biosample/SAMN04873803","0.92","2012-10-04","0.18","Australia","[-25.351,131.0423]","soil metagenome"
"SRR9691023","WGS","PRJNA554750","https://www.ncbi.nlm.nih.gov/biosample/SAMN12282984","0.9","2013-06-29","0.11","China","[29.91,107.24]","soil metagenome"
"SRR5460692","WGS","PRJNA365414","https://www.ncbi.nlm.nih.gov/biosample/SAMN06266326","0.91","2014-08-14","0.14","USA","[35.8444,-83.9599]","rhizosphere metagenome"
"SRR14027272","CLONE","PRJNA640885","https://www.ncbi.nlm.nih.gov/biosample/SAMN17734884","0.9","2019-08-19","0.11","uncalculated","[36.9,115.1]","soil metagenome"
"SRR15377958","WGS","PRJNA714922","https://www.ncbi.nlm.nih.gov/biosample/SAMN18647640","0.9","2018-08-01","0.1","USA","[44.271933,-85.992533]","soil metagenome"
"SRR398114","OTHER","NP","https://www.ncbi.nlm.nih.gov/biosample/SAMN00737776","0.94","NP","0.29","NP","NP","soil metagenome"
"SRR5919197","WGS","PRJNA317932","https://www.ncbi.nlm.nih.gov/biosample/SAMN04873808","0.91","2012-10-17","0.15","Australia","[-25.3504,131.0516]","soil metagenome"
"SRR13708134","WGS","PRJNA701786","https://www.ncbi.nlm.nih.gov/biosample/SAMN17911232","0.91","2019-07-01","0.13","China","[36.11,117.08]","soil metagenome"
"SRR14073722","WGS","PRJNA717057","https://www.ncbi.nlm.nih.gov/biosample/SAMN18477319","0.9","NP","0.11","uncalculated","[""missing""]","soil metagenome"
"SRR8554878","WGS","PRJNA518382","https://www.ncbi.nlm.nih.gov/biosample/SAMN10864276","0.9","2016-10-21","0.1","Sweden","[68.3532,19.0469]","peat metagenome"
"SRR11802907","WGS","PRJNA633324","https://www.ncbi.nlm.nih.gov/biosample/SAMN14941279","0.9","2018-08-22","0.11","China","[39.88,116.74]","soil metagenome"
"SRR350641","OTHER","NP","https://www.ncbi.nlm.nih.gov/biosample/SAMN00736155","0.91","NP","0.14","NP","NP","soil metagenome"
"SRR10034975","OTHER","PRJNA562849","https://www.ncbi.nlm.nih.gov/biosample/SAMN12657055","0.9","2017-08-22","0.1","Sweden","[55.38,13.4]","soil metagenome"
"SRR5420295","WGS","PRJNA376580","https://www.ncbi.nlm.nih.gov/biosample/SAMN06443381","0.93","NP","0.2","USA","[40.4368286,-79.960688]","indoor metagenome"
"SRR12266086","OTHER","PRJNA647252","https://www.ncbi.nlm.nih.gov/biosample/SAMN15580183","0.91","2019-05-10","0.13","uncalculated","[""missing""]","soil metagenome"
"SRR7013852","WGS","PRJNA448190","https://www.ncbi.nlm.nih.gov/biosample/SAMN08867829","0.9","2013-07-01","0.1","Canada","[50.28,-107.8]","metagenome"
"SRR5216684","WGS","PRJNA364549","https://www.ncbi.nlm.nih.gov/biosample/SAMN06265747","0.9","2015-04-18","0.11","USA","[39.7291,-123.6419]","soil metagenome"
"SRR8936459","WGS","PRJNA528368","https://www.ncbi.nlm.nih.gov/biosample/SAMN11415806","0.9","2018-09-01","0.1","China","[23.14,113.34]","soil metagenome"
"SRR17548768","WGS","PRJNA604820","https://www.ncbi.nlm.nih.gov/biosample/SAMN21207555","0.9","2018-10-18","0.11","USA","[38.984652,-77.094709]","human skin metagenome"
"SRR10363852","WGS","PRJNA557318","https://www.ncbi.nlm.nih.gov/biosample/SAMN12394943","0.9","2018-12-01","0.12","China","[22.48,113.57]","soil metagenome"
"SRR5256705","WGS","PRJNA371480","https://www.ncbi.nlm.nih.gov/biosample/SAMN06308222","0.97","2012-02-01","0.51","USA","[""not applicable""]","money metagenome"
"SRR14573566","WGS","PRJNA728249","https://www.ncbi.nlm.nih.gov/biosample/SAMN19236420","0.92","2016-08-01","0.16","Greenland","[69.27,-53.45]","soil metagenome"
"SRR9648403","WGS","PRJNA539596","https://www.ncbi.nlm.nih.gov/biosample/SAMN11532352","0.94","2017-08-14","0.27","USA","[39.0844,-86.4705]","soil metagenome"
"SRR17401461","WGS","PRJNA792827","https://www.ncbi.nlm.nih.gov/biosample/SAMN24468175","0.9","2020-09-04","0.1","USA","[40.955436,-106.634877]","pond metagenome"
"SRR11823713","WGS","PRJNA634262","https://www.ncbi.nlm.nih.gov/biosample/SAMN14987864","0.9","2018-07-11","0.1","China","[44.18,86.02]","soil metagenome"
"SRR8874838","WGS","PRJNA518696","https://www.ncbi.nlm.nih.gov/biosample/SAMN10864355","0.92","2018-03-25","0.19","USA","[39.6475,-79.9369]","soil metagenome"
"SRR11829608","WGA","PRJNA630300","https://www.ncbi.nlm.nih.gov/biosample/SAMN14832372","0.91","2015-08-01","0.13","China","[19.501,109.551]","soil metagenome"
"ERR671937","WGS","PRJEB7626","https://www.ncbi.nlm.nih.gov/biosample/SAMEA3113575","0.91","2012-10-04","0.13","Australia","NP","soil metagenome"
"SRR7004337","WGS","PRJNA443526","https://www.ncbi.nlm.nih.gov/biosample/SAMN08778951","0.9","2015-07-01","0.1","Colombia","[4.0627,-73.195]","peat metagenome"
"SRR11742809","WGS","PRJNA620778","https://www.ncbi.nlm.nih.gov/biosample/SAMN14510918","0.92","2016-12-06","0.19","USA","[41.1677,-96.4108]","soil metagenome"
"SRR11848431","WGS","PRJNA620349","https://www.ncbi.nlm.nih.gov/biosample/SAMN14511424","0.9","2016-06-30","0.1","Switzerland","[47.3519,8.6747]","sediment metagenome"
"SRR7186550","WGS","PRJNA450295","https://www.ncbi.nlm.nih.gov/biosample/SAMN08934540","0.93","2013-09-01","0.2","China","[34.16,108.4]","root metagenome"
"SRR11086694","WGS","PRJNA605948","https://www.ncbi.nlm.nih.gov/biosample/SAMN14082485","0.9","2017-05-01","0.12","Germany","[48.41684041,9.35832466]","soil metagenome"
"SRR7186575","WGS","PRJNA450295","https://www.ncbi.nlm.nih.gov/biosample/SAMN08934532","0.9","2013-09-01","0.1","China","[34.16,108.4]","root metagenome"
"SRR7638780","WGS","PRJNA484080","https://www.ncbi.nlm.nih.gov/biosample/SAMN09759398","0.9","2012-03-01","0.1","Hong Kong","[""missing""]","wastewater metagenome"
"SRR12875366","WGS","PRJNA670586","https://www.ncbi.nlm.nih.gov/biosample/SAMN16513436","0.9","2019-06-25","0.1","Indonesia","[""not collected""]","soil metagenome"
"ERR6996614","WGS","PRJEB32762","https://www.ncbi.nlm.nih.gov/biosample/SAMEA10314862","0.93","NP","0.2","United Kingdom","NP","human gut metagenome"
"SRR7004345","WGS","PRJNA443530","https://www.ncbi.nlm.nih.gov/biosample/SAMN08778312","0.91","2015-08-01","0.13","Colombia","[4.2396,-73.2024]","peat metagenome"
"SRR9952755","WGS","PRJNA419965","https://www.ncbi.nlm.nih.gov/biosample/SAMN12500085","0.9","NP","0.12","USA","[38.973,-123.1164]","soil metagenome"
"SRR5512143","WGS","PRJNA385547","https://www.ncbi.nlm.nih.gov/biosample/SAMN06858815","0.9","2015-07-01","0.11","China","[30.38,113.28444]","soil metagenome"
"SRR13336284","WGS","PRJNA688820","https://www.ncbi.nlm.nih.gov/biosample/SAMN17189691","0.9","2019-04-22","0.11","China","[34.3,108.08]","soil metagenome"
"SRR14027286","CLONE","PRJNA640885","https://www.ncbi.nlm.nih.gov/biosample/SAMN17734858","0.9","2019-08-09","0.12","uncalculated","[36.9,115]","soil metagenome"
"SRR6266704","WGS","PRJNA406082","https://www.ncbi.nlm.nih.gov/biosample/SAMN07631901","0.9","2016-06-15","0.11","USA","[39.5673,-123.4758]","soil metagenome"
"SRR13614380","WGS","PRJNA697905","https://www.ncbi.nlm.nih.gov/biosample/SAMN17677524","0.9","2019-08-01","0.11","China","[37.3,116.65]","soil metagenome"
"SRR11109004","WGS","PRJNA607406","https://www.ncbi.nlm.nih.gov/biosample/SAMN14132723","0.91","2018-08-01","0.14","China","[32.15,118.95]","rhizosphere metagenome"
"SRR11674120","WGS","PRJNA621447","https://www.ncbi.nlm.nih.gov/biosample/SAMN14515663","0.91","2018-02-01","0.15","United Kingdom","[57.1863,-2.2145]","soil metagenome"
"SRR1950726","WGS","PRJNA277905","https://www.ncbi.nlm.nih.gov/biosample/SAMN03398540","0.9","NP","0.12","uncalculated","[""not applicable""]","human skin metagenome"
"SRR5215545","WGS","PRJNA364916","https://www.ncbi.nlm.nih.gov/biosample/SAMN06264378","0.92","2016-02-17","0.19","Panama","[9.1086,-79.8436]","soil metagenome"
"SRR12917144","WGS","PRJNA653688","https://www.ncbi.nlm.nih.gov/biosample/SAMN15741225","0.91","2017-10-13","0.14","USA","[41.9002,-89.352]","soil metagenome"
"ERR1346833","WGS","PRJEB12502","https://www.ncbi.nlm.nih.gov/biosample/SAMEA3914820","0.92","2012-03-12","0.17","USA","NP","metagenome"
"SRR7774473","WGS","PRJNA488629","https://www.ncbi.nlm.nih.gov/biosample/SAMN09938081","0.9","2009-05-21","0.1","USA","[42.03893333,-113.71535]","fossil metagenome"
"SRR7151566","WGS","PRJNA386568","https://www.ncbi.nlm.nih.gov/biosample/SAMN07125062","0.91","2012-07-20","0.13","Sweden","[68.3534,19.0468]","peat metagenome"
"SRR13837115","WGS","PRJNA664514","https://www.ncbi.nlm.nih.gov/biosample/SAMN18114841","0.91","2017-10-01","0.13","USA","[34.05,-114.3]","soil metagenome"
"SRR8509921","WGS","PRJNA507269","https://www.ncbi.nlm.nih.gov/biosample/SAMN10849545","0.93","2017-02-01","0.24","USA","[""not applicable""]","metagenome"
"SRR11837302","WGS","PRJNA618895","https://www.ncbi.nlm.nih.gov/biosample/SAMN14512295","0.91","2016-06-13","0.13","USA","[35.8959,-76.1658]","wetland metagenome"
"SRR10037603","WGS","PRJNA562239","https://www.ncbi.nlm.nih.gov/biosample/SAMN12636688","0.9","2015-09-01","0.11","China","[""missing""]","soil metagenome"
"SRR8113284","WGS","PRJNA441433","https://www.ncbi.nlm.nih.gov/biosample/SAMN10290267","0.92","2017-03-06","0.16","Brazil","[-19.2822,-43.5936]","root metagenome"
"SRR7186484","WGS","PRJNA450295","https://www.ncbi.nlm.nih.gov/biosample/SAMN08934542","0.93","2013-09-01","0.23","China","[40.36,114.56]","root metagenome"
"SRR7186527","WGS","PRJNA450295","https://www.ncbi.nlm.nih.gov/biosample/SAMN08934539","0.93","2013-09-01","0.22","China","[34.16,108.4]","root metagenome"
"SRR13837102","WGS","PRJNA664514","https://www.ncbi.nlm.nih.gov/biosample/SAMN18114832","0.92","2017-10-01","0.16","USA","[34.05,-114.3]","soil metagenome"
"SRR8489897","WGS","PRJNA517182","https://www.ncbi.nlm.nih.gov/biosample/SAMN10822081","0.91","2009-01-01","0.14","USA","[39.00097,-123.08297]","rhizosphere metagenome"
"SRR10159348","WGA","PRJNA562057","https://www.ncbi.nlm.nih.gov/biosample/SAMN12633280","0.9","2018-06-29","0.1","China","[28.21,116.93]","soil metagenome"
"ERR2564003","WGS","PRJEB26614","https://www.ncbi.nlm.nih.gov/biosample/SAMEA4646283","0.9","NP","0.1","NP","NP","metagenome"
"SRR14689458","WGS","PRJNA781406","https://www.ncbi.nlm.nih.gov/biosample/SAMN19433699","0.9","2019-02-22","0.11","New Zealand","[-43.47,170.4]","metagenome"
"SRR5152955","WGS","PRJNA360469","https://www.ncbi.nlm.nih.gov/biosample/SAMN06114544","0.9","2015-08-05","0.11","China","[45.41,126.45]","soil metagenome"
"SRR10932014","WGS","PRJNA230567","https://www.ncbi.nlm.nih.gov/biosample/SAMN13895685","0.9","NP","0.11","Luxembourg","[49.5143,6.018]","bioreactor metagenome"
"SRR11734676","WGS","PRJNA629394","https://www.ncbi.nlm.nih.gov/biosample/SAMN14775407","0.91","2017-11-01","0.14","China","[21.6,108.99]","sediment metagenome"
"SRR5919112","WGS","PRJNA317932","https://www.ncbi.nlm.nih.gov/biosample/SAMN04873872","0.92","2012-11-07","0.17","Australia","[-35.11641,141.97633]","soil metagenome"
"SRR16016026","OTHER","PRJNA765386","https://www.ncbi.nlm.nih.gov/biosample/SAMN21557327","0.9","2020-07-21","0.12","China","[""37 N 110 E""]","soil metagenome"
"SRR17191898","WGS","PRJNA785864","https://www.ncbi.nlm.nih.gov/biosample/SAMN23585749","0.91","2021-10-28","0.13","Russia","[56.033883,84.670111]","gut metagenome"
"SRR8198159","WGS","PRJNA488251","https://www.ncbi.nlm.nih.gov/biosample/SAMN10407551","0.9","NP","0.12","Netherlands","[51.991111,5.661972]","rhizosphere metagenome"
"SRR11674061","WGS","PRJNA621445","https://www.ncbi.nlm.nih.gov/biosample/SAMN14515664","0.91","2018-02-01","0.15","United Kingdom","[57.1863,-2.2145]","soil metagenome"
"SRR3989337","WGS","PRJNA330330","https://www.ncbi.nlm.nih.gov/biosample/SAMN05421989","0.91","2013-03-27","0.13","USA","[39.53,-107.78]","soil metagenome"
"SRR1632376","WGS","PRJNA46333","https://www.ncbi.nlm.nih.gov/biosample/SAMN03025639","0.98","2013-03-14","0.66","USA","[38.984652,-77.094709]","human skin metagenome"
"SRR3507924","WGS","PRJNA320198","https://www.ncbi.nlm.nih.gov/biosample/SAMN05000898","0.94","2014-12-10","0.25","USA","[39.06,-96.36]","soil metagenome"
"SRR14689441","WGS","PRJNA781406","https://www.ncbi.nlm.nih.gov/biosample/SAMN19433715","0.91","2019-09-20","0.15","Russia","[43.11,42.39]","metagenome"
"SRR9045815","WGS","PRJNA539529","https://www.ncbi.nlm.nih.gov/biosample/SAMN11533261","0.9","2016-06-28","0.1","USA","[43.917,-69.6219]","sediment metagenome"
"SRR4289289","OTHER","PRJNA343355","https://www.ncbi.nlm.nih.gov/biosample/SAMN05786380","0.9","2015-09-30","0.11","China","[36.02,108.31]","soil metagenome"
"SRR5579862","WGS","PRJNA375300","https://www.ncbi.nlm.nih.gov/biosample/SAMN06343828","0.9","NP","0.11","USA","[40.7999,-76.3402]","soil metagenome"
"SRR13170451","WGS","PRJNA666025","https://www.ncbi.nlm.nih.gov/biosample/SAMN16964676","0.9","2017-10-01","0.11","China","[25.809526,107.619435]","mine drainage metagenome"
"SRR13760690","CLONE","PRJNA700129","https://www.ncbi.nlm.nih.gov/biosample/SAMN17836949","0.9","2020-05-14","0.1","uncalculated","[36.78,115.94]","soil metagenome"
"SRR7686991","WGS","PRJNA468335","https://www.ncbi.nlm.nih.gov/biosample/SAMN09200101","0.9","2017-06-28","0.11","USA","[40.4449,-87.0297]","soil metagenome"
"SRR5270355","WGS","PRJNA366987","https://www.ncbi.nlm.nih.gov/biosample/SAMN06267765","0.9","NP","0.1","USA","[37.931388,-122.021761]","rhizosphere metagenome"
"SRR8936468","WGS","PRJNA528368","https://www.ncbi.nlm.nih.gov/biosample/SAMN11415806","0.9","2018-09-01","0.1","China","[23.14,113.34]","soil metagenome"
"SRR14073704","WGS","PRJNA717057","https://www.ncbi.nlm.nih.gov/biosample/SAMN18477336","0.9","NP","0.1","uncalculated","[""missing""]","soil metagenome"
"SRR1632401","WGS","PRJNA46333","https://www.ncbi.nlm.nih.gov/biosample/SAMN03025644","0.99","2013-03-14","0.73","USA","[38.984652,-77.094709]","human skin metagenome"
"SRR8536189","WGS","PRJNA518410","https://www.ncbi.nlm.nih.gov/biosample/SAMN10863921","0.92","2014-10-27","0.19","USA","[42.673,-77.032]","soil metagenome"
"SRR8302209","WGS","PRJNA509527","https://www.ncbi.nlm.nih.gov/biosample/SAMN10584062","0.9","2013-05-03","0.12","uncalculated","[6.03,60.51]","sediment metagenome"
"SRR12825423","WGS","PRJNA668816","https://www.ncbi.nlm.nih.gov/biosample/SAMN16424715","0.91","2018-11-12","0.14","New Zealand","[-36.541361,174.701806]","sediment metagenome"
"SRR7350881","CLONE","PRJNA476256","https://www.ncbi.nlm.nih.gov/biosample/SAMN09429027","0.9","2016-10-17","0.11","China","[43.47,123.2]","rhizosphere metagenome"
"SRR7006848","WGS","PRJNA444161","https://www.ncbi.nlm.nih.gov/biosample/SAMN08776571","0.9","2016-09-15","0.11","USA","[38.9195,-106.9496]","freshwater sediment metagenome"
"SRR3972141","WGS","PRJNA330155","https://www.ncbi.nlm.nih.gov/biosample/SAMN05422179","0.92","2011-07-20","0.18","USA","[39.53,-107.78]","soil metagenome"
"SRR7688736","WGS","PRJNA471898","https://www.ncbi.nlm.nih.gov/biosample/SAMN09715390","0.97","2016-11-01","0.55","USA","[38.984652,-77.094709]","human skin metagenome"
"SRR10360639","WGS","PRJNA577476","https://www.ncbi.nlm.nih.gov/biosample/SAMN13153353","0.9","2013-09-17","0.12","USA","[39.7292,-123.6419]","soil metagenome"
"SRR7100789","WGS","PRJNA441494","https://www.ncbi.nlm.nih.gov/biosample/SAMN08777909","0.9","2017-05-24","0.11","USA","[42.481016,-72.178343]","soil metagenome"
"SRR5195114","WGS","PRJNA362455","https://www.ncbi.nlm.nih.gov/biosample/SAMN06239023","0.92","2015-07-01","0.17","Spain","[37.51,-5.81]","rhizosphere metagenome"
"SRR14027283","CLONE","PRJNA640885","https://www.ncbi.nlm.nih.gov/biosample/SAMN17734866","0.9","2019-08-05","0.11","uncalculated","[36.9,115.5]","soil metagenome"
"SRR7013847","WGS","PRJNA448190","https://www.ncbi.nlm.nih.gov/biosample/SAMN08867824","0.9","2013-07-01","0.11","Canada","[50.28,-107.8]","metagenome"
"SRR1926122","WGS","PRJNA278090","https://www.ncbi.nlm.nih.gov/biosample/SAMN03407324","0.9","2012-02-01","0.12","Australia","[-19.733,147.178]","root metagenome"
"SRR5738921","WGA","PRJNA378131","https://www.ncbi.nlm.nih.gov/biosample/SAMN06480166","0.92","2014-12-30","0.17","China","[32.11,119.22]","soil metagenome"
"SRR8553640","WGS","PRJNA518244","https://www.ncbi.nlm.nih.gov/biosample/SAMN10864136","0.91","2017-09-15","0.15","USA","[38.9206,-106.9489]","soil metagenome"
"SRR8590643","WGS","PRJNA473136","https://www.ncbi.nlm.nih.gov/biosample/SAMN10953117","0.9","2017-10-03","0.1","USA","[""not collected""]","soil metagenome"
"SRR11673967","WGS","PRJNA629478","https://www.ncbi.nlm.nih.gov/biosample/SAMN14825723","0.91","2018-08-29","0.13","Denmark","[55.329053,8.74336]","activated sludge metagenome"
"SRR3189408","WGS","PRJNA46333","https://www.ncbi.nlm.nih.gov/biosample/SAMN04360123","0.93","2014-05-16","0.21","USA","[38.984652,-77.094709]","human skin metagenome"
"SRR16995644","OTHER","PRJNA782356","https://www.ncbi.nlm.nih.gov/biosample/SAMN23376063","0.91","2020-08-14","0.14","China","[32.84,101.69]","soil metagenome"
"SRR14699982","WGA","PRJNA680430","https://www.ncbi.nlm.nih.gov/biosample/SAMN16453543","0.9","2018-11-01","0.12","China","[37.35,122.58]","marine sediment metagenome"
"SRR17635504","WGS","PRJNA797778","https://www.ncbi.nlm.nih.gov/biosample/SAMN25037684","0.91","NP","0.14","USA","[39.2904,-76.6122]","human vaginal metagenome"
"SRR9648435","WGS","PRJNA539599","https://www.ncbi.nlm.nih.gov/biosample/SAMN11533251","0.91","2017-08-14","0.15","USA","[39.0844,-86.4705]","soil metagenome"
"SRR12640505","WGS","PRJNA633424","https://www.ncbi.nlm.nih.gov/biosample/SAMN16132119","0.9","2017-10-01","0.11","USA","[33.72,-113.92]","metagenome"
"SRR13789711","WGS","PRJNA699281","https://www.ncbi.nlm.nih.gov/biosample/SAMN17617026","0.9","NP","0.12","USA","[41.73,-72.79]","metagenome"
"SRR10617194","WGS","PRJNA594620","https://www.ncbi.nlm.nih.gov/biosample/SAMN13523245","0.98","2017-09-29","0.66","USA","[""41 N 88 W""]","human metagenome"
"SRR12917497","WGS","PRJNA653698","https://www.ncbi.nlm.nih.gov/biosample/SAMN15740521","0.91","2017-08-08","0.14","USA","[41.8725,-89.3578]","soil metagenome"
"SRR10686885","WGS","PRJNA594760","https://www.ncbi.nlm.nih.gov/biosample/SAMN13552557","0.9","NP","0.1","China","[42.0117,121.4013]","plant metagenome"
"SRR5678816","WGS","PRJNA390250","https://www.ncbi.nlm.nih.gov/biosample/SAMN07224809","0.9","2015-11-03","0.12","USA","[43,-92.5]","soil metagenome"
"SRR8926551","WGS","PRJNA524249","https://www.ncbi.nlm.nih.gov/biosample/SAMN11381291","0.9","2017-04-23","0.1","China","[24.48,118.08]","activated sludge metagenome"
"SRR4289287","OTHER","PRJNA343355","https://www.ncbi.nlm.nih.gov/biosample/SAMN05786378","0.9","2015-09-30","0.12","China","[36.02,108.31]","soil metagenome"
"SRR12640494","WGS","PRJNA633424","https://www.ncbi.nlm.nih.gov/biosample/SAMN16132130","0.92","2017-10-01","0.18","USA","[34.05,-114.3]","metagenome"
"SRR10613534","WGS","PRJNA486429","https://www.ncbi.nlm.nih.gov/biosample/SAMN13518558","0.91","NP","0.13","China","[40.0047,116.3261]","air metagenome"
"SRR14198848","WGS","PRJNA694925","https://www.ncbi.nlm.nih.gov/biosample/SAMN17584338","0.93","2018-12-01","0.22","USA","[38.999838,-77.106017]","skin metagenome"
"SRR16016016","OTHER","PRJNA765386","https://www.ncbi.nlm.nih.gov/biosample/SAMN21557299","0.9","2019-07-06","0.11","China","[""41 N 97 E""]","soil metagenome"
"SRR6201986","WGS","PRJNA366709","https://www.ncbi.nlm.nih.gov/biosample/SAMN06268628","0.91","2012-12-02","0.14","USA","[31.11,-95.15]","soil metagenome"
"SRR12266070","OTHER","PRJNA647252","https://www.ncbi.nlm.nih.gov/biosample/SAMN15580185","0.91","2019-05-10","0.12","uncalculated","[""missing""]","soil metagenome"
"SRR11190763","OTHER","PRJNA608979","https://www.ncbi.nlm.nih.gov/biosample/SAMN14217433","0.91","2018-07-01","0.13","uncalculated","[""missing""]","soil metagenome"
"ERR687893","WGS","PRJEB7626","https://www.ncbi.nlm.nih.gov/biosample/SAMEA3113582","0.91","2012-11-07","0.13","Australia","NP","soil metagenome"
"SRR14117437","WGS","PRJNA718736","https://www.ncbi.nlm.nih.gov/biosample/SAMN18559655","0.9","2020-09-24","0.1","China","[31.25,102.56]","soil metagenome"
"SRR6202158","WGS","PRJNA366714","https://www.ncbi.nlm.nih.gov/biosample/SAMN06268633","0.9","2011-07-03","0.1","Canada","[49.08,-89.38]","soil metagenome"
"SRR10034966","OTHER","PRJNA562849","https://www.ncbi.nlm.nih.gov/biosample/SAMN12657057","0.9","2017-08-22","0.1","Sweden","[55.38,13.4]","soil metagenome"
"SRR11848695","WGS","PRJNA620355","https://www.ncbi.nlm.nih.gov/biosample/SAMN14511476","0.9","2016-06-23","0.1","Switzerland","[47.1639,8.4969]","sediment metagenome"
"SRR17191907","WGS","PRJNA785864","https://www.ncbi.nlm.nih.gov/biosample/SAMN23585740","0.9","2021-10-28","0.11","Russia","[56.394101,85.016555]","gut metagenome"
"SRR10873845","WGS","PRJNA600049","https://www.ncbi.nlm.nih.gov/biosample/SAMN13781455","0.9","2017-06-10","0.12","China","[""missing""]","soil metagenome"
"SRR12952508","WGS","PRJNA650890","https://www.ncbi.nlm.nih.gov/biosample/SAMN15720688","0.91","2020-01-22","0.15","USA","[26.469,-80.4434]","wetland metagenome"
"SRR10931993","WGS","PRJNA230567","https://www.ncbi.nlm.nih.gov/biosample/SAMN13895692","0.9","NP","0.11","Luxembourg","[49.5143,6.018]","bioreactor metagenome"
"SRR12282711","WGS","PRJNA647185","https://www.ncbi.nlm.nih.gov/biosample/SAMN15578163","0.91","2018-09-01","0.15","China","[""not collected""]","soil metagenome"
"SRR13760668","CLONE","PRJNA700129","https://www.ncbi.nlm.nih.gov/biosample/SAMN17837011","0.9","2020-07-15","0.1","uncalculated","[36.78,115.94]","soil metagenome"
"SRR10034935","OTHER","PRJNA562849","https://www.ncbi.nlm.nih.gov/biosample/SAMN12657064","0.9","2017-09-26","0.1","Sweden","[55.38,13.4]","soil metagenome"
"SRR8210414","OTHER","PRJNA505973","https://www.ncbi.nlm.nih.gov/biosample/SAMN10440315","0.91","2017-03-08","0.13","uncalculated","[""missing""]","soil metagenome"
"SRR1632429","WGS","PRJNA46333","https://www.ncbi.nlm.nih.gov/biosample/SAMN03025648","0.92","2013-03-14","0.17","USA","[38.984652,-77.094709]","human skin metagenome"
"SRR5258706","WGS","PRJNA366011","https://www.ncbi.nlm.nih.gov/biosample/SAMN06268059","0.91","2013-09-17","0.13","USA","[39.7392,-123.6308]","soil metagenome"
"SRR14413853","WGS","PRJNA726763","https://www.ncbi.nlm.nih.gov/biosample/SAMN18962233","0.9","2019-06-27","0.11","China","[23.12,113.35]","air metagenome"
"SRR490130","OTHER","NP","https://www.ncbi.nlm.nih.gov/biosample/SAMN00862354","0.94","NP","0.3","NP","NP","soil metagenome"
"SRR5678941","WGS","PRJNA379303","https://www.ncbi.nlm.nih.gov/biosample/SAMN06685593","0.92","2015-09-01","0.16","Canada","[53.5,-112.06]","terrestrial metagenome"
"SRR10360626","WGS","PRJNA577476","https://www.ncbi.nlm.nih.gov/biosample/SAMN13153329","0.9","2015-09-08","0.11","USA","[39.7393,-123.6309]","soil metagenome"
"ERR3200791","WGS","PRJEB31441","https://www.ncbi.nlm.nih.gov/biosample/SAMEA5382936","0.93","NP","0.2","NP","NP","uncultured bacterium"
"ERR671934","WGS","PRJEB7626","https://www.ncbi.nlm.nih.gov/biosample/SAMEA3113575","0.91","2012-10-04","0.14","Australia","NP","soil metagenome"
"SRR10034967","OTHER","PRJNA562849","https://www.ncbi.nlm.nih.gov/biosample/SAMN12657057","0.9","2017-08-22","0.12","Sweden","[55.38,13.4]","soil metagenome"
"SRR14689479","WGS","PRJNA781406","https://www.ncbi.nlm.nih.gov/biosample/SAMN19433691","0.91","2019-02-13","0.12","New Zealand","[-44.4,169.25]","metagenome"
"SRR4140277","WGS","PRJNA340595","https://www.ncbi.nlm.nih.gov/biosample/SAMN05720243","0.9","2012-05-28","0.11","Mexico","[20.6863,-101.8747]","plant metagenome"
"SRR7186621","WGS","PRJNA450295","https://www.ncbi.nlm.nih.gov/biosample/SAMN08934529","0.9","2013-09-01","0.1","China","[34.16,108.4]","root metagenome"
"SRR13608717","WGS","PRJNA693684","https://www.ncbi.nlm.nih.gov/biosample/SAMN17394065","0.91","2019-04-20","0.14","United Kingdom","[""not applicable""]","metagenome"
"SRR10360610","WGS","PRJNA577476","https://www.ncbi.nlm.nih.gov/biosample/SAMN13153379","0.9","2016-06-15","0.11","USA","[39.5673,-123.4758]","soil metagenome"
"SRR350500","OTHER","NP","https://www.ncbi.nlm.nih.gov/biosample/SAMN00728626","0.9","NP","0.11","NP","NP","soil metagenome"
"SRR11614470","WGS","PRJNA627084","https://www.ncbi.nlm.nih.gov/biosample/SAMN14651216","0.91","2018-11-15","0.14","China","[22.28,114.13]","wastewater metagenome"
"SRR10613487","WGS","PRJNA486429","https://www.ncbi.nlm.nih.gov/biosample/SAMN13518609","0.9","NP","0.11","China","[40.0047,116.3261]","air metagenome"
"ERR5029615","WGS","PRJEB42267","https://www.ncbi.nlm.nih.gov/biosample/SAMEA7750917","0.9","NP","0.11","Greenland","NP","permafrost metagenome"
"SRR13959603","WGS","PRJNA695572","https://www.ncbi.nlm.nih.gov/biosample/SAMN18297674","0.91","2019-01-03","0.13","China","[39.9042,116.4074]","sediment metagenome"
"SRR8884479","WGS","PRJNA492716","https://www.ncbi.nlm.nih.gov/biosample/SAMN11381107","0.91","NP","0.15","Australia","[-27.4698,153.0251]","human gut metagenome"
"SRR12825866","WGS","PRJNA642893","https://www.ncbi.nlm.nih.gov/biosample/SAMN16432756","0.91","NP","0.14","USA","[39.001335,-77.103403]","human skin metagenome"
