sample,Representative following Dereplication at 99% ANI,AntiSMASH_Results_Directory,Assembly_Path,GTDB_Taxonomy,Domain,Phylum,Class,Order,Family,Genus,Species
LK942,Yes,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK942/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/210201_LK942_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium sanguinis,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Corynebacterium,Corynebacterium sanguinis
LK945,Yes,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK945/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/210201_LK945_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Micromonosporaceae;g__Micromonospora;s__Micromonospora chalcea,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Micromonosporaceae,Micromonospora,Micromonospora chalcea
LK946,Yes,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK946/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/200412_LK946_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Corynebacterium,Corynebacterium spp.
LK948,Yes,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK948/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/210201_LK948_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium accolens,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Corynebacterium,Corynebacterium accolens
LK949,Yes,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK949/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/210201_LK949_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Dietzia;s__Dietzia maris,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Dietzia,Dietzia maris
LK950,Yes,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK950/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/210201_LK950_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium sanguinis,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Corynebacterium,Corynebacterium sanguinis
LK951,Yes,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK951/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/210201_LK951_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Dietzia;s__Dietzia cercidiphylli,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Dietzia,Dietzia cercidiphylli
LK952,Yes,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK952/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/200412_LK952_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Corynebacterium,Dietzia spp. 
LK953,Yes,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK953/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/210201_LK953_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium avidum,Bacteria,Actinobacteriota,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum
LK955,Yes,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK955/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/210201_LK955_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium sanguinis,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Corynebacterium,Corynebacterium sanguinis
LK956,Yes,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK956/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/210201_LK956_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium sanguinis,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Corynebacterium,Corynebacterium sanguinis
LK960,Yes,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK960/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/200331_LK960_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Kocuria;s__,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Kocuria,Kocuria spp.
LK975,Yes,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK975/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/200330_LK975_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Dietzia;s__Dietzia cinnamea,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Dietzia,Dietzia cinnamea
LK984,Yes,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK984/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/210201_LK984_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Dietzia;s__Dietzia cinnamea,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Dietzia,Dietzia cinnamea
LK1000,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1000/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/200412_LK1000_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Kocuria;s__,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Kocuria,Kocuria spp.
LK1007,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1007/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/201020_LK1007_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus;s__Micrococcus luteus,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Micrococcus,Micrococcus luteus
LK1014,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1014/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/201020_LK1014_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus;s__Micrococcus luteus,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Micrococcus,Micrococcus luteus
LK1017,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1017/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/201020_LK1017_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Dietzia;s__Dietzia cinnamea,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Dietzia,Dietzia cinnamea
LK1025,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1025/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/201020_LK1025_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus;s__Micrococcus luteus,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Micrococcus,Micrococcus luteus
LK1048,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1048/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/201020_LK1048_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus;s__Micrococcus luteus,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Micrococcus,Micrococcus luteus
LK1050,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1050/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/201020_LK1050_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus;s__Micrococcus luteus,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Micrococcus,Micrococcus luteus
LK1051,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1051/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/201020_LK1051_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus;s__Micrococcus luteus,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Micrococcus,Micrococcus luteus
LK1070,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1070/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/201020_LK1070_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus;s__Micrococcus luteus,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Micrococcus,Micrococcus luteus
LK1077,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1077/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/210201_LK1077_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Dermabacteraceae;g__Dermabacter;s__Dermabacter hominis,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Dermabacteraceae,Dermabacter,Dermabacter hominis
LK1078,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1078/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/210201_LK1078_assembly.fasta,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli
LK1079,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1079/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/210204_LK1079_assembly.fasta,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli
LK1080,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1080/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/210201_LK1080_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Dermabacteraceae;g__Dermabacter;s__Dermabacter hominis,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Dermabacteraceae,Dermabacter,Dermabacter hominis
LK1086,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1086/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/201020_LK1086_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__Rothia kristinae,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Rothia,Rothia kristinae
LK1094,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1094/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/200402_LK1094_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Brevibacteriaceae;g__Brevibacterium;s__Brevibacterium casei,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Brevibacteriaceae,Brevibacterium,Brevibacterium casei
LK1095,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1095/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/201020_LK1095_assembly.fasta,d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus epidermidis,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,Staphylococcus epidermidis
LK1096,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1096/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/201020_LK1096_assembly.fasta,d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus epidermidis,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,Staphylococcus epidermidis
LK1102,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1102/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/210201_LK1102_assembly.fasta,d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_D;f__Amphibacillaceae;g__Oceanobacillus;s__Oceanobacillus kimchii,Bacteria,Firmicutes,Bacilli,Bacillales_D,Amphibacillaceae,Oceanobacillus,Oceanobacillus kimchii
LK1104,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1104/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/201020_LK1104_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus;s__Micrococcus luteus,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Micrococcus,Micrococcus luteus
LK1105,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1105/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/201020_LK1105_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus;s__Micrococcus luteus,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Micrococcus,Micrococcus luteus
LK1110,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1110/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/201020_LK1110_assembly.fasta,d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus epidermidis,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,Staphylococcus epidermidis
LK1120,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1120/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/210201_LK1120_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Kocuria;s__Kocuria rhizophila,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Kocuria,Kocuria rhizophila
LK1121,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1121/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/201020_LK1121_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus;s__Micrococcus luteus,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Micrococcus,Micrococcus luteus
LK1138,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1138/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/201020_LK1138_assembly.fasta,d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus epidermidis,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,Staphylococcus epidermidis
LK1139,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1139/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/200412_LK1139_assembly.fasta,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli
LK1140,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1140/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/200330_LK1140_assembly.fasta,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli
LK1157,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1157/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/210201_LK1157_assembly.fasta,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli
LK1159,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1159/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/201026_LK1159_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus;s__Micrococcus luteus,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Micrococcus,Micrococcus luteus
LK1167,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1167/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/201026_LK1167_assembly.fasta,d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus epidermidis,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,Staphylococcus epidermidis
LK1206,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1206/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/201026_LK1206_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus;s__Micrococcus luteus,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Micrococcus,Micrococcus luteus
LK1232,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1232/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/201026_LK1232_assembly.fasta,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli
LK1244,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1244/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/201026_LK1244_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__Rothia kristinae,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Rothia,Rothia kristinae
LK1245,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1245/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/210201_LK1245_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Dermabacteraceae;g__Dermabacter;s__Dermabacter hominis,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Dermabacteraceae,Dermabacter,Dermabacter hominis
LK1247,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1247/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/210201_LK1247_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Dietzia;s__Dietzia cinnamea,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Dietzia,Dietzia cinnamea
LK1249,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1249/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/210201_LK1249_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Dietzia;s__Dietzia cinnamea,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Dietzia,Dietzia cinnamea
LK1256,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1256/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/210201_LK1256_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Dietzia;s__Dietzia cinnamea,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Dietzia,Dietzia cinnamea
LK1259,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1259/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/210201_LK1259_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__Rothia kristinae,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Rothia,Rothia kristinae
LK1264,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1264/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/201026_LK1264_assembly.fasta,d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus epidermidis,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,Staphylococcus epidermidis
LK1266,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1266/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/210201_LK1266_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Dietzia;s__Dietzia cinnamea,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Dietzia,Dietzia cinnamea
LK1267,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1267/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/210201_LK1267_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Dietzia;s__Dietzia cinnamea,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Dietzia,Dietzia cinnamea
LK1268,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1268/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/210201_LK1268_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Dietzia;s__Dietzia cinnamea,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Dietzia,Dietzia cinnamea
LK1269,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1269/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/210201_LK1269_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium sanguinis,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Corynebacterium,Corynebacterium sanguinis
LK1272,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1272/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/210201_LK1272_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium sanguinis,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Corynebacterium,Corynebacterium sanguinis
