"acc","assay_type","bioproject","biosample_link","cANI","collection_date_sam","containment","geo_loc_name_country_calc","lat_lon","organism"
"SRR10968149","WGS","PRJNA567117","https://www.ncbi.nlm.nih.gov/biosample/SAMN12793968","0.9","2015-07-17","0.11","USA","[64.9141,-147.8344]","peat metagenome"
"SRR5420286","WGS","PRJNA376580","https://www.ncbi.nlm.nih.gov/biosample/SAMN06443390","0.91","NP","0.13","USA","[40.4368286,-79.960688]","indoor metagenome"
"SRR1586266","WGS","PRJNA261849","https://www.ncbi.nlm.nih.gov/biosample/SAMN03075711","0.9","NP","0.11","Canada","[""not applicable""]","soil metagenome"
"SRR11673974","WGS","PRJNA629478","https://www.ncbi.nlm.nih.gov/biosample/SAMN14825702","0.91","2018-08-29","0.12","Denmark","[57.421265,9.975411]","activated sludge metagenome"
"ERR1700706","WGS","PRJEB8420","https://www.ncbi.nlm.nih.gov/biosample/SAMEA4521356","0.9","2011-09-16","0.1","USA","NP","soil metagenome"
"ERR3858141","WGS","PRJEB36505","https://www.ncbi.nlm.nih.gov/biosample/SAMEA6512645","0.9","2019-01-09","0.12","NP","NP","groundwater metagenome"
"SRR14459460","OTHER","PRJNA726540","https://www.ncbi.nlm.nih.gov/biosample/SAMN19030158","0.91","2018-03-14","0.13","Switzerland","[46.86849035,8.20945845]","freshwater sediment metagenome"
"SRR9023608","WGS","PRJNA539582","https://www.ncbi.nlm.nih.gov/biosample/SAMN11532366","0.94","2016-10-13","0.27","Sweden","[68.3532,19.0477]","peat metagenome"
"SRR12608601","WGS","PRJNA662109","https://www.ncbi.nlm.nih.gov/biosample/SAMN16076884","0.91","2017-08-21","0.13","China","[43.36,116.4]","soil metagenome"
"SRR5437588","WGS","PRJNA365681","https://www.ncbi.nlm.nih.gov/biosample/SAMN06266450","0.92","2014-09-03","0.16","USA","[39.7392,-123.6308]","soil metagenome"
"SRR12687298","WGS","PRJNA664310","https://www.ncbi.nlm.nih.gov/biosample/SAMN16205508","0.9","2019-06-01","0.12","China","[44.39,83.33]","soil metagenome"
"SRR6837552","WGS","PRJNA438174","https://www.ncbi.nlm.nih.gov/biosample/SAMN08707534","0.9","2016-10-05","0.1","Singapore","[1.29,103.86]","wastewater metagenome"
"SRR9048291","WGS","PRJNA542423","https://www.ncbi.nlm.nih.gov/biosample/SAMN11621461","0.9","2018-05-02","0.1","Norway","[59.91546,10.73209]","air metagenome"
"SRR12473530","WGS","PRJNA657906","https://www.ncbi.nlm.nih.gov/biosample/SAMN15851667","0.9","2017-05-10","0.1","Israel","[29.94152,34.97481]","biocrust metagenome"
"SRR7151571","WGS","PRJNA386568","https://www.ncbi.nlm.nih.gov/biosample/SAMN07125062","0.91","2012-07-20","0.13","Sweden","[68.3534,19.0468]","peat metagenome"
"SRR11742812","WGS","PRJNA620779","https://www.ncbi.nlm.nih.gov/biosample/SAMN14510873","0.91","2016-12-06","0.14","USA","[41.1677,-96.4108]","soil metagenome"
"SRR6201998","WGS","PRJNA366718","https://www.ncbi.nlm.nih.gov/biosample/SAMN06268637","0.9","2012-12-02","0.12","USA","[31.11,-95.15]","soil metagenome"
"SRR15517661","WGA","PRJNA755742","https://www.ncbi.nlm.nih.gov/biosample/SAMN20841015","0.9","2019-08-15","0.11","China","[45.41,126.37]","rhizosphere metagenome"
"SRR10466885","WGS","PRJNA365639","https://www.ncbi.nlm.nih.gov/biosample/SAMN12990597","0.92","2014-01-15","0.16","United Kingdom","[55.9225,-3.1724]","freshwater metagenome"
"SRR16596693","WGS","PRJNA775002","https://www.ncbi.nlm.nih.gov/biosample/SAMN20206083","0.92","2019-10-26","0.16","China","[30.23,119.71]","soil metagenome"
"SRR10489825","WGS","PRJNA588342","https://www.ncbi.nlm.nih.gov/biosample/SAMN13241871","0.9","2014-07-30","0.11","Russia","[68.6125,161.35]","permafrost metagenome"
"SRR10034944","OTHER","PRJNA562849","https://www.ncbi.nlm.nih.gov/biosample/SAMN12657062","0.91","2017-09-26","0.13","Sweden","[55.38,13.4]","soil metagenome"
"SRR12876857","OTHER","PRJNA670518","https://www.ncbi.nlm.nih.gov/biosample/SAMN16512553","0.92","NP","0.16","China","[""missing""]","rhizosphere metagenome"
"SRR17933182","WGS","PRJNA804253","https://www.ncbi.nlm.nih.gov/biosample/SAMN25720196","0.9","2021-07-01","0.12","China","[40.22,116.23]","soil metagenome"
"SRR12326202","WGS","PRJNA419081","https://www.ncbi.nlm.nih.gov/biosample/SAMN15643681","0.91","NP","0.14","USA","[43.39,-88.02]","lichen crust metagenome"
"ERR4678686","WGS","PRJEB40798","https://www.ncbi.nlm.nih.gov/biosample/SAMEA7426386","0.93","2018-11-17","0.22","Democratic Republic of the Congo","NP","wastewater metagenome"
"SRR14699984","WGA","PRJNA680430","https://www.ncbi.nlm.nih.gov/biosample/SAMN16453545","0.93","2017-04-01","0.23","China","[22.53,114]","marine sediment metagenome"
"SRR14027278","CLONE","PRJNA640885","https://www.ncbi.nlm.nih.gov/biosample/SAMN17734876","0.9","2019-08-11","0.11","uncalculated","[36.9,115.1]","soil metagenome"
"SRR5679032","WGS","PRJNA379303","https://www.ncbi.nlm.nih.gov/biosample/SAMN06685560","0.91","2015-09-01","0.15","USA","[40.21,-104.8]","terrestrial metagenome"
"DRR182857","WGS","PRJDB8464","https://www.ncbi.nlm.nih.gov/biosample/SAMD00175473","0.9","2016-12-05","0.1","China","[29.87,121.65]","soil metagenome"
"SRR17933184","WGS","PRJNA804253","https://www.ncbi.nlm.nih.gov/biosample/SAMN25720196","0.9","2021-07-01","0.12","China","[40.22,116.23]","soil metagenome"
"SRR7777795","WGS","PRJNA488683","https://www.ncbi.nlm.nih.gov/biosample/SAMN09939646","0.9","2013-04-26","0.1","China","[22,100.79]","soil metagenome"
"SRR7042336","WGS","PRJNA449266","https://www.ncbi.nlm.nih.gov/biosample/SAMN08902878","0.9","2014-09-03","0.11","USA","[39.74,-123.63]","soil metagenome"
"ERR3230149","WGS","PRJEB31563","https://www.ncbi.nlm.nih.gov/biosample/SAMEA5425554","0.91","2016-02-28","0.15","Saudi Arabia","NP","air metagenome"
"SRR9023131","WGS","PRJNA539591","https://www.ncbi.nlm.nih.gov/biosample/SAMN11528529","0.94","2016-10-24","0.26","USA","[38.5,-121.7]","rhizosphere metagenome"
"SRR7186620","WGS","PRJNA450295","https://www.ncbi.nlm.nih.gov/biosample/SAMN08934529","0.91","2013-09-01","0.13","China","[34.16,108.4]","root metagenome"
"SRR9924814","WGS","PRJNA559231","https://www.ncbi.nlm.nih.gov/biosample/SAMN12530112","0.91","2014-10-01","0.12","China","[29.02,105.85]","freshwater sediment metagenome"
"SRR11829129","WGS","PRJNA634398","https://www.ncbi.nlm.nih.gov/biosample/SAMN14995776","0.9","2018-09-01","0.11","China","[36.13,120.46]","soil metagenome"
"SRR9952628","WGS","PRJNA556841","https://www.ncbi.nlm.nih.gov/biosample/SAMN12368156","0.91","2017-06-02","0.14","Canada","[81.79171,-71.46926]","freshwater sediment metagenome"
"SRR13312976","WGS","PRJNA682830","https://www.ncbi.nlm.nih.gov/biosample/SAMN17022159","0.9","2019-08-19","0.11","USA","[""missing""]","soil metagenome"
"ERR3503296","WGS","PRJEB13833","https://www.ncbi.nlm.nih.gov/biosample/SAMEA5927903","0.9","2014-06-16","0.12","Kenya","NP","metagenome"
"SRR10997821","WGS","PRJNA566794","https://www.ncbi.nlm.nih.gov/biosample/SAMN12793151","0.9","2018-10-15","0.1","USA","[36.0103,-84.2696]","sediment metagenome"
"SRR13708147","WGS","PRJNA701786","https://www.ncbi.nlm.nih.gov/biosample/SAMN17911224","0.91","2019-07-01","0.14","China","[36.11,117.08]","soil metagenome"
"SRR13837109","WGS","PRJNA664514","https://www.ncbi.nlm.nih.gov/biosample/SAMN18114846","0.94","2017-10-01","0.26","USA","[34.05,-114.3]","soil metagenome"
"SRR14292598","OTHER","PRJNA723463","https://www.ncbi.nlm.nih.gov/biosample/SAMN18818689","0.92","2019-05-05","0.16","China","[40.65,116.65]","soil metagenome"
"SRR7026372","WGS","PRJNA443199","https://www.ncbi.nlm.nih.gov/biosample/SAMN08779197","0.9","2016-08-06","0.12","USA","[38.8826,-106.9101]","soil metagenome"
"SRR7456201","WGS","PRJNA474521","https://www.ncbi.nlm.nih.gov/biosample/SAMN09347976","0.9","2016-03-20","0.11","Tunisia","[34.41,8.78]","rock metagenome"
"ERR1700692","WGS","PRJEB8420","https://www.ncbi.nlm.nih.gov/biosample/SAMEA4521342","0.9","2011-07-04","0.11","Canada","NP","soil metagenome"
"ERR4678614","WGS","PRJEB40798","https://www.ncbi.nlm.nih.gov/biosample/SAMEA7426314","0.9","2018-12-18","0.1","Mauritius","NP","wastewater metagenome"
"SRR6266849","WGS","PRJNA406084","https://www.ncbi.nlm.nih.gov/biosample/SAMN07631903","0.91","2015-04-18","0.14","USA","[39.7291,-123.6419]","soil metagenome"
"SRR8552842","WGS","PRJNA518553","https://www.ncbi.nlm.nih.gov/biosample/SAMN10863952","0.92","2017-03-07","0.17","USA","[38.9206,-106.9489]","soil metagenome"
"SRR12550839","WGS","PRJNA632564","https://www.ncbi.nlm.nih.gov/biosample/SAMN14912193","0.9","2018-08-01","0.12","China","[18.33,109.45]","soil metagenome"
"SRR7186536","WGS","PRJNA450295","https://www.ncbi.nlm.nih.gov/biosample/SAMN08934553","0.91","2013-09-01","0.13","China","[34.16,108.4]","root metagenome"
"SRR7186470","WGS","PRJNA450295","https://www.ncbi.nlm.nih.gov/biosample/SAMN08934524","0.91","2013-09-01","0.13","China","[34.16,108.4]","root metagenome"
"SRR11734625","WGS","PRJNA629394","https://www.ncbi.nlm.nih.gov/biosample/SAMN14775389","0.9","2017-05-01","0.11","China","[22.53,113.99]","sediment metagenome"
"SRR14843463","OTHER","PRJNA738647","https://www.ncbi.nlm.nih.gov/biosample/SAMN19736226","0.9","2018-06-27","0.1","China","[43.34,124.11]","soil metagenome"
"SRR10260005","WGA","PRJNA576996","https://www.ncbi.nlm.nih.gov/biosample/SAMN13016621","0.9","2015-07-01","0.11","China","[30.07556,114.86278]","soil metagenome"
"SRR11837711","WGS","PRJNA618960","https://www.ncbi.nlm.nih.gov/biosample/SAMN14512298","0.92","2016-08-11","0.16","USA","[35.8956,-76.1655]","wetland metagenome"
"SRR14373529","WGS","PRJNA689669","https://www.ncbi.nlm.nih.gov/biosample/SAMN18779825","0.9","2018-10-16","0.11","China","[23.42,102.27]","metagenome"
"SRR14373521","WGS","PRJNA689669","https://www.ncbi.nlm.nih.gov/biosample/SAMN18779832","0.9","2019-01-17","0.12","China","[23.42,102.26]","metagenome"
"SRR16016044","OTHER","PRJNA765386","https://www.ncbi.nlm.nih.gov/biosample/SAMN21557311","0.92","2020-07-10","0.16","China","[""28 N 102 E""]","soil metagenome"
"SRR8553891","WGS","PRJNA518348","https://www.ncbi.nlm.nih.gov/biosample/SAMN10864022","0.9","2016-10-21","0.1","Sweden","[68.3535,19.0473]","peat metagenome"
"SRR9993392","WGS","PRJNA560333","https://www.ncbi.nlm.nih.gov/biosample/SAMN12597512","0.91","2017-10-01","0.15","China","[""28 N 112 E""]","rhizoplane metagenome"
"SRR398113","OTHER","NP","https://www.ncbi.nlm.nih.gov/biosample/SAMN00737776","0.93","NP","0.22","NP","NP","soil metagenome"
"ERR3503288","WGS","PRJEB13833","https://www.ncbi.nlm.nih.gov/biosample/SAMEA5927895","0.9","2014-08-04","0.11","Kenya","NP","metagenome"
"SRR14800553","WGS","PRJNA737178","https://www.ncbi.nlm.nih.gov/biosample/SAMN19685510","0.9","2020-09-29","0.1","China","[43.963,87.522]","metagenome"
"SRR14373443","WGS","PRJNA689669","https://www.ncbi.nlm.nih.gov/biosample/SAMN18780061","0.91","2019-04-20","0.13","China","[23.3,102.67]","metagenome"
"SRR7907977","WGS","PRJNA492172","https://www.ncbi.nlm.nih.gov/biosample/SAMN10094654","0.91","NP","0.13","uncalculated","[""missing""]","soil metagenome"
"SRR6788486","WGA","PRJNA436168","https://www.ncbi.nlm.nih.gov/biosample/SAMN08618477","0.92","2016-11-15","0.16","USA","[33.19,-81.42]","soil metagenome"
"SRR4051795","WGS","PRJNA330082","https://www.ncbi.nlm.nih.gov/biosample/SAMN05422231","0.93","2008-08-31","0.24","USA","[38.99297339,-123.0674491]","soil metagenome"
"SRR7186511","WGS","PRJNA450295","https://www.ncbi.nlm.nih.gov/biosample/SAMN08934546","0.91","2013-09-01","0.15","China","[34.16,108.4]","root metagenome"
"SRR7042351","WGS","PRJNA449266","https://www.ncbi.nlm.nih.gov/biosample/SAMN08902859","0.91","2014-09-29","0.13","USA","[39.74,-123.63]","soil metagenome"
"SRR13557796","WGS","PRJNA695060","https://www.ncbi.nlm.nih.gov/biosample/SAMN17600050","0.9","2014-07-17","0.11","Sweden","[68.35332,19.046772]","peat metagenome"
"SRR16472897","WGS","PRJNA771937","https://www.ncbi.nlm.nih.gov/biosample/SAMN22350766","0.9","2019-03-01","0.12","China","[26.04,119.67]","sediment metagenome"
"SRR13443325","WGS","PRJNA688583","https://www.ncbi.nlm.nih.gov/biosample/SAMN17302192","0.9","2019-05-30","0.11","USA","[""not applicable""]","soil metagenome"
"SRR7907970","WGS","PRJNA492172","https://www.ncbi.nlm.nih.gov/biosample/SAMN10094639","0.9","NP","0.11","uncalculated","[""missing""]","soil metagenome"
"SRR7777803","WGS","PRJNA488683","https://www.ncbi.nlm.nih.gov/biosample/SAMN09939658","0.9","2013-05-29","0.11","China","[26.86,100.25]","soil metagenome"
"SRR9691049","WGS","PRJNA554750","https://www.ncbi.nlm.nih.gov/biosample/SAMN12282973","0.91","2013-09-02","0.14","China","[38.96,115.95]","soil metagenome"
"SRR10613580","WGS","PRJNA486429","https://www.ncbi.nlm.nih.gov/biosample/SAMN13518653","0.9","NP","0.1","China","[40.0047,116.3261]","air metagenome"
"ERR3503309","WGS","PRJEB13833","https://www.ncbi.nlm.nih.gov/biosample/SAMEA5927916","0.9","2014-07-16","0.1","Kenya","NP","metagenome"
"SRR6325481","WGS","PRJNA392834","https://www.ncbi.nlm.nih.gov/biosample/SAMN08097993","0.91","2014-07-01","0.14","China","[23.648674,116.871558]","soil metagenome"
"ERR753915","WGS","PRJEB8420","https://www.ncbi.nlm.nih.gov/biosample/SAMEA3235154","0.91","2011-06-18","0.13","Canada","NP","soil metagenome"
"ERR1700750","WGS","PRJEB8420","https://www.ncbi.nlm.nih.gov/biosample/SAMEA4521400","0.91","2012-03-12","0.14","USA","NP","soil metagenome"
"ERR2699813","WGS","PRJEB27640","https://www.ncbi.nlm.nih.gov/biosample/SAMEA4790997","0.9","2014-05-27","0.11","Italy","NP","indoor metagenome"
"SRR5678975","WGS","PRJNA379303","https://www.ncbi.nlm.nih.gov/biosample/SAMN06685531","0.9","2015-09-01","0.12","USA","[40.7,-105]","terrestrial metagenome"
"SRR7042360","WGS","PRJNA449266","https://www.ncbi.nlm.nih.gov/biosample/SAMN08902882","0.92","2014-09-03","0.18","USA","[39.74,-123.63]","soil metagenome"
"ERR3200801","WGS","PRJEB31441","https://www.ncbi.nlm.nih.gov/biosample/SAMEA5382946","0.93","NP","0.21","NP","NP","uncultured bacterium"
"SRR12721347","WGA","PRJNA666015","https://www.ncbi.nlm.nih.gov/biosample/SAMN16276735","0.9","2017-07-01","0.11","China","[26.14,105.42]","soil metagenome"
"SRR7013840","WGS","PRJNA448190","https://www.ncbi.nlm.nih.gov/biosample/SAMN08867833","0.92","2013-07-01","0.16","Canada","[50.28,-107.8]","metagenome"
"ERR4682858","WGS","PRJEB40816","https://www.ncbi.nlm.nih.gov/biosample/SAMEA7428500","0.91","2018-07-06","0.15","uncalculated","NP","wastewater metagenome"
"SRR5476986","WGS","PRJNA367441","https://www.ncbi.nlm.nih.gov/biosample/SAMN06267292","0.92","2015-08-05","0.18","USA","[41.224,-82.304]","wetland metagenome"
"SRR12953084","WGS","PRJNA650761","https://www.ncbi.nlm.nih.gov/biosample/SAMN15720770","0.92","2020-01-22","0.18","USA","[26.6774,-80.3753]","wetland metagenome"
"SRR10997885","WGS","PRJNA566814","https://www.ncbi.nlm.nih.gov/biosample/SAMN12793250","0.91","2018-10-15","0.15","USA","[36.0103,-84.2696]","sediment metagenome"
"SRR11051936","WGS","PRJNA605576","https://www.ncbi.nlm.nih.gov/biosample/SAMN14071566","0.9","NP","0.11","China","[28.68,121.43]","soil metagenome"
"SRR4289286","OTHER","PRJNA343355","https://www.ncbi.nlm.nih.gov/biosample/SAMN05786377","0.91","2015-09-30","0.14","China","[36.04,108.32]","soil metagenome"
"SRR13336299","WGS","PRJNA688820","https://www.ncbi.nlm.nih.gov/biosample/SAMN17189727","0.92","2019-04-26","0.16","China","[34.74,108.2]","soil metagenome"
"SRR6448248","WGS","PRJNA405365","https://www.ncbi.nlm.nih.gov/biosample/SAMN07632147","0.9","2015-09-15","0.11","USA","[38.8897,-106.9076]","freshwater sediment metagenome"
"ERR4682855","WGS","PRJEB40816","https://www.ncbi.nlm.nih.gov/biosample/SAMEA7428497","0.9","2018-06-21","0.11","Latvia","NP","wastewater metagenome"
"SRR4026206","WGS","PRJNA337737","https://www.ncbi.nlm.nih.gov/biosample/SAMN05518082","0.9","2009-06-24","0.12","USA","[43.303333,-89.3325]","soil metagenome"
"SRR13213247","WCS","PRJNA506850","https://www.ncbi.nlm.nih.gov/biosample/SAMN17020116","0.9","2016-06-01","0.11","USA","[37.20023629,-80.56444913]","manure metagenome"
"SRR8936430","WGS","PRJNA528368","https://www.ncbi.nlm.nih.gov/biosample/SAMN11415806","0.91","2018-09-01","0.13","China","[23.14,113.34]","soil metagenome"
"SRR7687008","WGS","PRJNA468347","https://www.ncbi.nlm.nih.gov/biosample/SAMN09199230","0.91","2017-06-28","0.13","USA","[40.4449,-87.0297]","soil metagenome"
"SRR6266550","WGS","PRJNA406072","https://www.ncbi.nlm.nih.gov/biosample/SAMN07632055","0.92","2016-06-15","0.16","USA","[39.5673,-123.4758]","soil metagenome"
"SRR10769915","WGS","PRJNA591725","https://www.ncbi.nlm.nih.gov/biosample/SAMN13474933","0.91","2017-07-01","0.13","China","[""not collected""]","wastewater metagenome"
"SRR12608596","WGS","PRJNA662109","https://www.ncbi.nlm.nih.gov/biosample/SAMN16076880","0.91","2017-08-17","0.13","China","[43.33,116.4]","soil metagenome"
"SRR13614381","WGS","PRJNA697905","https://www.ncbi.nlm.nih.gov/biosample/SAMN17677523","0.91","2019-08-01","0.14","China","[37.3,116.65]","soil metagenome"
"SRR11679235","WGS","PRJNA621567","https://www.ncbi.nlm.nih.gov/biosample/SAMN14515658","0.93","2017-06-07","0.2","USA","[39.0352,-120.4422]","soil metagenome"
"SRR4027572","WGS","PRJNA336855","https://www.ncbi.nlm.nih.gov/biosample/SAMN05518500","0.9","2009-06-28","0.1","USA","[39.0042816,-77.1012173]","soil metagenome"
"SRR12632041","WGS","PRJNA661164","https://www.ncbi.nlm.nih.gov/biosample/SAMN16073641","0.9","2019-05-22","0.12","Israel","[31.991312,34.821017]","metagenome"
"SRR9952635","WGS","PRJNA556841","https://www.ncbi.nlm.nih.gov/biosample/SAMN12368161","0.93","2017-06-07","0.2","Canada","[81.8484,-70.83849]","soil metagenome"
"SRR5487326","WGS","PRJNA384362","https://www.ncbi.nlm.nih.gov/biosample/SAMN06835213","0.92","2014-09-27","0.16","Germany","[50.4422,7.10278]","soil metagenome"
"ERR3503278","WGS","PRJEB13833","https://www.ncbi.nlm.nih.gov/biosample/SAMEA5927885","0.91","2014-06-25","0.15","Kenya","NP","metagenome"
"SRR7006713","WGS","PRJNA444159","https://www.ncbi.nlm.nih.gov/biosample/SAMN08779214","0.91","2016-09-16","0.12","USA","[38.9195,-106.9496]","freshwater sediment metagenome"
"ERR2683114","WGS","PRJEB27621","https://www.ncbi.nlm.nih.gov/biosample/SAMEA4777371","0.9","2017-06-27","0.1","Ecuador","NP","wastewater metagenome"
"SRR10965824","WGS","PRJNA567249","https://www.ncbi.nlm.nih.gov/biosample/SAMN12793971","0.91","2017-09-27","0.12","USA","[38.9229,-106.9499]","sediment metagenome"
"SRR7962857","WGS","PRJNA469249","https://www.ncbi.nlm.nih.gov/biosample/SAMN09094554","0.9","2016-10-24","0.11","USA","[31.3377,-81.4644]","wetland metagenome"
"SRR3990175","WGS","PRJNA330334","https://www.ncbi.nlm.nih.gov/biosample/SAMN05421987","0.9","2013-06-02","0.12","USA","[39.53,-107.78]","groundwater metagenome"
"SRR7907989","WGS","PRJNA492172","https://www.ncbi.nlm.nih.gov/biosample/SAMN10094632","0.9","NP","0.11","uncalculated","[""missing""]","soil metagenome"
"SRR13162651","OTHER","PRJNA681370","https://www.ncbi.nlm.nih.gov/biosample/SAMN16951382","0.91","2020-06-15","0.13","China","[31.17,119.13]","metagenome"
"SRR16092984","OTHER","PRJNA766704","https://www.ncbi.nlm.nih.gov/biosample/SAMN21873453","0.93","2021-01-25","0.2","China","[27.27,110.43]","sediment metagenome"
"SRR13236517","OTHER","PRJNA683998","https://www.ncbi.nlm.nih.gov/biosample/SAMN17050163","0.91","2019-07-02","0.15","China","[""missing""]","soil metagenome"
"SRR5583252","WGS","PRJNA375662","https://www.ncbi.nlm.nih.gov/biosample/SAMN06343964","0.91","2014-08-14","0.14","USA","[35.8444,-83.9599]","rhizosphere metagenome"
"SRR16123974","WGS","PRJNA767554","https://www.ncbi.nlm.nih.gov/biosample/SAMN21907804","0.92","2018-07-01","0.17","USA","[38.540611,-121.870682]","soil metagenome"
"SRR13608719","WGS","PRJNA693684","https://www.ncbi.nlm.nih.gov/biosample/SAMN17394063","0.91","2019-05-08","0.13","United Kingdom","[""not applicable""]","metagenome"
"SRR7907963","WGS","PRJNA492172","https://www.ncbi.nlm.nih.gov/biosample/SAMN10094636","0.9","NP","0.12","uncalculated","[""missing""]","soil metagenome"
"SRR8555699","WGS","PRJNA518524","https://www.ncbi.nlm.nih.gov/biosample/SAMN10863967","0.93","2016-11-25","0.2","Sweden","[68.3532,19.0469]","peat metagenome"
"SRR4381491","WGS","PRJNA344945","https://www.ncbi.nlm.nih.gov/biosample/SAMN05853521","0.9","NP","0.1","Italy","[40.48,14.2]","plant metagenome"
"SRR7186488","WGS","PRJNA450295","https://www.ncbi.nlm.nih.gov/biosample/SAMN08934526","0.91","2013-09-01","0.13","China","[34.16,108.4]","root metagenome"
"SRR10161440","OTHER","PRJNA573580","https://www.ncbi.nlm.nih.gov/biosample/SAMN12817676","0.91","2018-04-15","0.15","China","[35.21,109.56]","soil metagenome"
"SRR12418372","WGS","PRJNA656125","https://www.ncbi.nlm.nih.gov/biosample/SAMN15772034","0.9","2019-01-21","0.11","Australia","[-37.926514,145.313136]","soil metagenome"
"SRR7687003","WGS","PRJNA468344","https://www.ncbi.nlm.nih.gov/biosample/SAMN09199665","0.9","2017-06-28","0.11","USA","[40.4449,-87.0297]","soil metagenome"
"SRR12875365","WGS","PRJNA670586","https://www.ncbi.nlm.nih.gov/biosample/SAMN16513437","0.9","2019-06-25","0.1","Indonesia","[""missing""]","soil metagenome"
"SRR12487008","WGS","PRJNA658184","https://www.ncbi.nlm.nih.gov/biosample/SAMN15860796","0.9","NP","0.11","uncalculated","[35.880608,127.032675]","freshwater metagenome"
"SRR17818314","WGS","PRJNA801794","https://www.ncbi.nlm.nih.gov/biosample/SAMN03084207","0.9","2013-05-16","0.1","USA","[24.569,-81.797]","wastewater metagenome"
"SRR5437667","WGS","PRJNA365686","https://www.ncbi.nlm.nih.gov/biosample/SAMN06264948","0.91","2014-09-03","0.14","USA","[39.7392,-123.6308]","soil metagenome"
"SRR8543488","WGS","PRJNA521031","https://www.ncbi.nlm.nih.gov/biosample/SAMN10874061","0.93","2017-06-21","0.23","China","[31.34,90.6]","soil metagenome"
"SRR7042389","WGS","PRJNA449266","https://www.ncbi.nlm.nih.gov/biosample/SAMN08902850","0.9","2014-10-09","0.11","USA","[39.74,-123.63]","soil metagenome"
"SRR15377922","WGS","PRJNA714922","https://www.ncbi.nlm.nih.gov/biosample/SAMN18647625","0.9","2018-08-01","0.12","USA","[44.194817,-86.091533]","soil metagenome"
"SRR15517649","WGA","PRJNA755741","https://www.ncbi.nlm.nih.gov/biosample/SAMN20841027","0.9","2019-10-15","0.12","China","[45.41,126.37]","rhizosphere metagenome"
"SRR17191903","WGS","PRJNA785864","https://www.ncbi.nlm.nih.gov/biosample/SAMN23585744","0.92","2021-10-26","0.17","Russia","[56.331556,84.855472]","gut metagenome"
"SRR5195146","WGS","PRJNA362455","https://www.ncbi.nlm.nih.gov/biosample/SAMN06238991","0.93","2015-08-01","0.24","Australia","[-37.17,146.22]","rhizosphere metagenome"
"SRR12825429","WGS","PRJNA668816","https://www.ncbi.nlm.nih.gov/biosample/SAMN16424713","0.91","2018-11-12","0.15","New Zealand","[-36.545,174.674139]","sediment metagenome"
"ERR671938","WGS","PRJEB7626","https://www.ncbi.nlm.nih.gov/biosample/SAMEA3113574","0.92","2012-10-04","0.17","Australia","NP","soil metagenome"
"SRR10613527","WGS","PRJNA486429","https://www.ncbi.nlm.nih.gov/biosample/SAMN13518636","0.91","NP","0.15","China","[40.0047,116.3261]","air metagenome"
"SRR7350930","CLONE","PRJNA476427","https://www.ncbi.nlm.nih.gov/biosample/SAMN09434496","0.91","2016-10-17","0.15","China","[43.47,123.2]","rhizosphere metagenome"
"ERR1742274","WGS","PRJEB8420","https://www.ncbi.nlm.nih.gov/biosample/SAMEA4559833","0.9","2007-07-15","0.12","Canada","NP","soil metagenome"
"SRR6266705","WGS","PRJNA406083","https://www.ncbi.nlm.nih.gov/biosample/SAMN07631902","0.91","2016-06-15","0.13","USA","[39.7291,-123.6419]","soil metagenome"
"SRR8553847","WGS","PRJNA518341","https://www.ncbi.nlm.nih.gov/biosample/SAMN10863959","0.91","2016-10-21","0.15","Sweden","[68.3532,19.0469]","peat metagenome"
"SRR3989440","WGS","PRJNA329926","https://www.ncbi.nlm.nih.gov/biosample/SAMN05421649","0.92","2013-08-20","0.16","USA","[39.718176,-123.652732]","soil metagenome"
"SRR12640497","WGS","PRJNA633424","https://www.ncbi.nlm.nih.gov/biosample/SAMN16132127","0.92","2017-10-01","0.17","USA","[33.75,-114.2]","metagenome"
"SRR14887736","WGS","PRJNA695572","https://www.ncbi.nlm.nih.gov/biosample/SAMN19809182","0.9","2019-02-13","0.11","China","[39.9042,116.4074]","sediment metagenome"
"ERR688346","WGS","PRJEB7840","https://www.ncbi.nlm.nih.gov/biosample/SAMEA3140934","0.92","2012-05-22","0.19","Australia","NP","metagenome"
"SRR12042464","OTHER","PRJNA640224","https://www.ncbi.nlm.nih.gov/biosample/SAMN15311371","0.9","2018-12-20","0.1","uncalculated","[""missing""]","soil metagenome"
"SRR12917871","WGS","PRJNA653700","https://www.ncbi.nlm.nih.gov/biosample/SAMN15741597","0.91","2017-08-08","0.14","USA","[41.8784,-89.3541]","soil metagenome"
"SRR9648401","WGS","PRJNA539597","https://www.ncbi.nlm.nih.gov/biosample/SAMN11528603","0.94","2017-08-14","0.26","USA","[39.0844,-86.4705]","soil metagenome"
"SRR12640492","WGS","PRJNA633424","https://www.ncbi.nlm.nih.gov/biosample/SAMN16132131","0.92","2017-10-01","0.17","USA","[34.05,-114.3]","metagenome"
"SRR16596692","WGS","PRJNA775002","https://www.ncbi.nlm.nih.gov/biosample/SAMN20206084","0.92","2019-10-26","0.19","China","[30.23,119.71]","soil metagenome"
"SRR5270286","WGS","PRJNA366981","https://www.ncbi.nlm.nih.gov/biosample/SAMN06267896","0.91","NP","0.14","USA","[37.931388,-122.021761]","rhizosphere metagenome"
"SRR10769891","WGS","PRJNA591725","https://www.ncbi.nlm.nih.gov/biosample/SAMN13474930","0.9","2017-07-01","0.1","China","[""not collected""]","wastewater metagenome"
