Strain_ID,Bioassay_ID,Host_ID,Host_Category,Host_Description,Media_Type,Date_Innoculated,Bioassay_Date,Username,Bioassay_Type,Pathogen_Name,Pathogen_Only_Control,Bioassay_Activity,Bioassay_Notes,Notes,original.score,score.classification,simplified.score,Genus,species
LK877,BID16224,p3-HID185,Human,Nare,Brain Heart Infusion,2020-08-27,2020-09-04,,,Bacillus subtilis - PID29,yes,no,,,1,no inhibition,0,Corynebacterium,
LK877,BID16241,p3-HID185,Human,Nare,Brain Heart Infusion,2020-08-27,2020-09-04,,,Candida sp. - PID36,yes,no,,,1,no inhibition,0,Corynebacterium,
LK892,BID16299,p3-HID191,Human,Toe web space,Brain Heart Infusion,2020-08-27,2020-09-04,,,Staphylococcus epidermidis - PID18,yes,yes,,,2,zone of inhibition,1,Micrococcus,
LK892,BID16294,p3-HID191,Human,Toe web space,Brain Heart Infusion,2020-08-27,2020-09-04,,,Staphylococcus aureus (MRSA) - PID40,yes,no,,,1,no inhibition,0,Micrococcus,
LK892,BID16302,p3-HID191,Human,Toe web space,Brain Heart Infusion,2020-08-27,2020-09-04,,,Escherichia coli - PID37,yes,yes,,,2,zone of inhibition,1,Micrococcus,
LK892,BID16305,p3-HID191,Human,Toe web space,Brain Heart Infusion,2020-08-27,2020-09-04,,,Enterobacter cloacae - PID17,yes,no,,,1,no inhibition,0,Micrococcus,
LK892,BID16308,p3-HID191,Human,Toe web space,Brain Heart Infusion,2020-08-27,2020-09-04,,,Proteus vulgaris - PID24,yes,yes,,,2,zone of inhibition,1,Micrococcus,
LK892,BID16297,p3-HID191,Human,Toe web space,Brain Heart Infusion,2020-08-27,2020-09-04,,,Mycobacterium smegmatis - PID1,yes,yes,,,2,zone of inhibition,1,Micrococcus,
LK892,BID16306,p3-HID191,Human,Toe web space,Brain Heart Infusion,2020-08-27,2020-09-04,,,Klebsiella oxytoca - PID21,yes,yes,,,2,zone of inhibition,1,Micrococcus,
LK892,BID16298,p3-HID191,Human,Toe web space,Brain Heart Infusion,2020-08-27,2020-09-04,,,Norcardia corynebacteroides - PID5,yes,yes,,,2,zone of inhibition,1,Micrococcus,
LK892,BID16301,p3-HID191,Human,Toe web space,Brain Heart Infusion,2020-08-27,2020-09-04,,,Enterococcus faecalis - PID41,yes,yes,,,3,complete inhibition,2,Micrococcus,
LK892,BID16317,p3-HID191,Human,Toe web space,Brain Heart Infusion,2020-08-27,2020-09-04,,,Aspergillus flavus - PID14,yes,yes,,,2,zone of inhibition,1,Micrococcus,
LK892,BID16313,p3-HID191,Human,Toe web space,Brain Heart Infusion,2020-08-27,2020-09-04,,,Candida sp. - PID36,yes,yes,,,2,zone of inhibition,1,Micrococcus,
LK892,BID16314,p3-HID191,Human,Toe web space,Brain Heart Infusion,2020-08-27,2020-09-04,,,Trichosporon asahii - PID56,yes,yes,,,2,zone of inhibition,1,Micrococcus,
LK892,BID16310,p3-HID191,Human,Toe web space,Brain Heart Infusion,2020-08-27,2020-09-04,,,Acinetobacter baumannii - PID42,yes,yes,,,2,zone of inhibition,1,Micrococcus,
LK892,BID16312,p3-HID191,Human,Toe web space,Brain Heart Infusion,2020-08-27,2020-09-04,,,Candida albicans (K1) - PID39,yes,yes,,,2,zone of inhibition,1,Micrococcus,
LK892,BID16300,p3-HID191,Human,Toe web space,Brain Heart Infusion,2020-08-27,2020-09-04,,,Micrococcus luteus - PID19,yes,yes,,,2,zone of inhibition,1,Micrococcus,
LK892,BID16311,p3-HID191,Human,Toe web space,Brain Heart Infusion,2020-08-27,2020-09-04,,,Cryptococcus neoformans (H99) - PID49,yes,yes,,,3,complete inhibition,2,Micrococcus,
LK892,BID16304,p3-HID191,Human,Toe web space,Brain Heart Infusion,2020-08-27,2020-09-04,,,Pseudomonas aeruginosa 27873 - PID25,yes,yes,,,2,zone of inhibition,1,Micrococcus,
LK892,BID16316,p3-HID191,Human,Toe web space,Brain Heart Infusion,2020-08-27,2020-09-04,,,Trichoderma sp. - PID44,yes,yes,,,3,complete inhibition,2,Micrococcus,
LK892,BID16303,p3-HID191,Human,Toe web space,Brain Heart Infusion,2020-08-27,2020-09-04,,,Pseudomonas aeruginosa (PAO1) - PID38,yes,yes,,,2,zone of inhibition,1,Micrococcus,
LK892,BID16295,p3-HID191,Human,Toe web space,Brain Heart Infusion,2020-08-27,2020-09-04,,,Bacillus cereus - PID30,yes,no,,,1,no inhibition,0,Micrococcus,
LK892,BID16296,p3-HID191,Human,Toe web space,Brain Heart Infusion,2020-08-27,2020-09-04,,,Bacillus subtilis - PID29,yes,yes,,,2,zone of inhibition,1,Micrococcus,
LK892,BID16309,p3-HID191,Human,Toe web space,Brain Heart Infusion,2020-08-27,2020-09-04,,,Serratia marcescens 8055 - PID31,yes,no,,,1,no inhibition,0,Micrococcus,
LK892,BID16307,p3-HID191,Human,Toe web space,Brain Heart Infusion,2020-08-27,2020-09-04,,,Citrobacter freundii - PID22,yes,yes,,,2,zone of inhibition,1,Micrococcus,
LK892,BID16315,p3-HID191,Human,Toe web space,Brain Heart Infusion,2020-08-27,2020-09-04,,,Metarhizium sp. - PID43,no,no,,,-1,no data,-1,Micrococcus,
LK903,BID16370,p3-HID188,Human,Volar forearm,Brain Heart Infusion,2020-08-27,2020-09-04,,,Norcardia corynebacteroides - PID5,yes,yes,,,2,zone of inhibition,1,Micrococcus,
LK903,BID16385,p3-HID188,Human,Volar forearm,Brain Heart Infusion,2020-08-27,2020-09-04,,,Candida sp. - PID36,yes,no,,,1,no inhibition,0,Micrococcus,
LK903,BID16377,p3-HID188,Human,Volar forearm,Brain Heart Infusion,2020-08-27,2020-09-04,,,Enterobacter cloacae - PID17,yes,no,,,1,no inhibition,0,Micrococcus,
LK903,BID16367,p3-HID188,Human,Volar forearm,Brain Heart Infusion,2020-08-27,2020-09-04,,,Bacillus cereus - PID30,yes,no,,,1,no inhibition,0,Micrococcus,
LK903,BID16366,p3-HID188,Human,Volar forearm,Brain Heart Infusion,2020-08-27,2020-09-04,,,Staphylococcus aureus (MRSA) - PID40,yes,no,,,1,no inhibition,0,Micrococcus,
LK903,BID16371,p3-HID188,Human,Volar forearm,Brain Heart Infusion,2020-08-27,2020-09-04,,,Staphylococcus epidermidis - PID18,yes,yes,,,2,zone of inhibition,1,Micrococcus,
LK903,BID16373,p3-HID188,Human,Volar forearm,Brain Heart Infusion,2020-08-27,2020-09-04,,,Enterococcus faecalis - PID41,yes,yes,,,2,zone of inhibition,1,Micrococcus,
LK903,BID16388,p3-HID188,Human,Volar forearm,Brain Heart Infusion,2020-08-27,2020-09-04,,,Trichoderma sp. - PID44,yes,yes,,,3,complete inhibition,2,Micrococcus,
LK903,BID16372,p3-HID188,Human,Volar forearm,Brain Heart Infusion,2020-08-27,2020-09-04,,,Micrococcus luteus - PID19,yes,yes,,,2,zone of inhibition,1,Micrococcus,
LK903,BID16379,p3-HID188,Human,Volar forearm,Brain Heart Infusion,2020-08-27,2020-09-04,,,Citrobacter freundii - PID22,yes,no,,,1,no inhibition,0,Micrococcus,
LK903,BID16378,p3-HID188,Human,Volar forearm,Brain Heart Infusion,2020-08-27,2020-09-04,,,Klebsiella oxytoca - PID21,yes,no,,,1,no inhibition,0,Micrococcus,
LK903,BID16389,p3-HID188,Human,Volar forearm,Brain Heart Infusion,2020-08-27,2020-09-04,,,Aspergillus flavus - PID14,yes,no,,,1,no inhibition,0,Micrococcus,
LK903,BID16387,p3-HID188,Human,Volar forearm,Brain Heart Infusion,2020-08-27,2020-09-04,,,Metarhizium sp. - PID43,no,no,,,-1,no data,-1,Micrococcus,
LK903,BID16376,p3-HID188,Human,Volar forearm,Brain Heart Infusion,2020-08-27,2020-09-04,,,Pseudomonas aeruginosa 27873 - PID25,yes,no,,,1,no inhibition,0,Micrococcus,
LK903,BID16375,p3-HID188,Human,Volar forearm,Brain Heart Infusion,2020-08-27,2020-09-04,,,Pseudomonas aeruginosa (PAO1) - PID38,yes,no,,,1,no inhibition,0,Micrococcus,
LK903,BID16384,p3-HID188,Human,Volar forearm,Brain Heart Infusion,2020-08-27,2020-09-04,,,Candida albicans (K1) - PID39,yes,no,,,1,no inhibition,0,Micrococcus,
LK903,BID16381,p3-HID188,Human,Volar forearm,Brain Heart Infusion,2020-08-27,2020-09-04,,,Serratia marcescens 8055 - PID31,yes,no,,,1,no inhibition,0,Micrococcus,
LK903,BID16382,p3-HID188,Human,Volar forearm,Brain Heart Infusion,2020-08-27,2020-09-04,,,Acinetobacter baumannii - PID42,yes,no,,,1,no inhibition,0,Micrococcus,
LK903,BID16386,p3-HID188,Human,Volar forearm,Brain Heart Infusion,2020-08-27,2020-09-04,,,Trichosporon asahii - PID56,yes,no,,,1,no inhibition,0,Micrococcus,
LK903,BID16368,p3-HID188,Human,Volar forearm,Brain Heart Infusion,2020-08-27,2020-09-04,,,Bacillus subtilis - PID29,yes,no,,,1,no inhibition,0,Micrococcus,
LK903,BID16383,p3-HID188,Human,Volar forearm,Brain Heart Infusion,2020-08-27,2020-09-04,,,Cryptococcus neoformans (H99) - PID49,yes,yes,,,3,complete inhibition,2,Micrococcus,
LK903,BID16369,p3-HID188,Human,Volar forearm,Brain Heart Infusion,2020-08-27,2020-09-04,,,Mycobacterium smegmatis - PID1,yes,yes,,,3,complete inhibition,2,Micrococcus,
LK903,BID16374,p3-HID188,Human,Volar forearm,Brain Heart Infusion,2020-08-27,2020-09-04,,,Escherichia coli - PID37,yes,no,,,1,no inhibition,0,Micrococcus,
LK903,BID16380,p3-HID188,Human,Volar forearm,Brain Heart Infusion,2020-08-27,2020-09-04,,,Proteus vulgaris - PID24,yes,no,,,1,no inhibition,0,Micrococcus,
LK911,BID16407,p3-HID186,Human,Occiput,Brain Heart Infusion,2020-08-27,2020-09-04,,,Cryptococcus neoformans (H99) - PID49,yes,no,,,1,no inhibition,0,Micrococcus,
LK911,BID16408,p3-HID186,Human,Occiput,Brain Heart Infusion,2020-08-27,2020-09-04,,,Candida albicans (K1) - PID39,yes,no,,,1,no inhibition,0,Micrococcus,
LK911,BID16409,p3-HID186,Human,Occiput,Brain Heart Infusion,2020-08-27,2020-09-04,,,Candida sp. - PID36,yes,no,,,1,no inhibition,0,Micrococcus,
LK911,BID16401,p3-HID186,Human,Occiput,Brain Heart Infusion,2020-08-27,2020-09-04,,,Enterobacter cloacae - PID17,yes,no,,,1,no inhibition,0,Micrococcus,
LK911,BID16404,p3-HID186,Human,Occiput,Brain Heart Infusion,2020-08-27,2020-09-04,,,Proteus vulgaris - PID24,yes,no,,,1,no inhibition,0,Micrococcus,
LK911,BID16412,p3-HID186,Human,Occiput,Brain Heart Infusion,2020-08-27,2020-09-04,,,Trichoderma sp. - PID44,yes,yes,,,3,complete inhibition,2,Micrococcus,
LK911,BID16406,p3-HID186,Human,Occiput,Brain Heart Infusion,2020-08-27,2020-09-04,,,Acinetobacter baumannii - PID42,yes,no,,,1,no inhibition,0,Micrococcus,
LK911,BID16402,p3-HID186,Human,Occiput,Brain Heart Infusion,2020-08-27,2020-09-04,,,Klebsiella oxytoca - PID21,yes,no,,,1,no inhibition,0,Micrococcus,
LK911,BID16405,p3-HID186,Human,Occiput,Brain Heart Infusion,2020-08-27,2020-09-04,,,Serratia marcescens 8055 - PID31,yes,no,,,1,no inhibition,0,Micrococcus,
LK911,BID16400,p3-HID186,Human,Occiput,Brain Heart Infusion,2020-08-27,2020-09-04,,,Pseudomonas aeruginosa 27873 - PID25,yes,no,,,1,no inhibition,0,Micrococcus,
LK911,BID16390,p3-HID186,Human,Occiput,Brain Heart Infusion,2020-08-27,2020-09-04,,,Staphylococcus aureus (MRSA) - PID40,yes,no,,,1,no inhibition,0,Micrococcus,
LK911,BID16410,p3-HID186,Human,Occiput,Brain Heart Infusion,2020-08-27,2020-09-04,,,Trichosporon asahii - PID56,yes,no,,,1,no inhibition,0,Micrococcus,
LK911,BID16398,p3-HID186,Human,Occiput,Brain Heart Infusion,2020-08-27,2020-09-04,,,Escherichia coli - PID37,yes,no,,,1,no inhibition,0,Micrococcus,
LK911,BID16411,p3-HID186,Human,Occiput,Brain Heart Infusion,2020-08-27,2020-09-04,,,Metarhizium sp. - PID43,no,no,,,-1,no data,-1,Micrococcus,
LK911,BID16393,p3-HID186,Human,Occiput,Brain Heart Infusion,2020-08-27,2020-09-04,,,Mycobacterium smegmatis - PID1,yes,no,,,1,no inhibition,0,Micrococcus,
LK911,BID16392,p3-HID186,Human,Occiput,Brain Heart Infusion,2020-08-27,2020-09-04,,,Bacillus subtilis - PID29,yes,no,,,1,no inhibition,0,Micrococcus,
LK911,BID16413,p3-HID186,Human,Occiput,Brain Heart Infusion,2020-08-27,2020-09-04,,,Aspergillus flavus - PID14,yes,no,,,1,no inhibition,0,Micrococcus,
LK911,BID16397,p3-HID186,Human,Occiput,Brain Heart Infusion,2020-08-27,2020-09-04,,,Enterococcus faecalis - PID41,yes,no,,,1,no inhibition,0,Micrococcus,
LK911,BID16394,p3-HID186,Human,Occiput,Brain Heart Infusion,2020-08-27,2020-09-04,,,Norcardia corynebacteroides - PID5,yes,no,,,1,no inhibition,0,Micrococcus,
LK911,BID16403,p3-HID186,Human,Occiput,Brain Heart Infusion,2020-08-27,2020-09-04,,,Citrobacter freundii - PID22,yes,no,,,1,no inhibition,0,Micrococcus,
LK911,BID16399,p3-HID186,Human,Occiput,Brain Heart Infusion,2020-08-27,2020-09-04,,,Pseudomonas aeruginosa (PAO1) - PID38,yes,no,,,1,no inhibition,0,Micrococcus,
LK911,BID16391,p3-HID186,Human,Occiput,Brain Heart Infusion,2020-08-27,2020-09-04,,,Bacillus cereus - PID30,yes,no,,,1,no inhibition,0,Micrococcus,
LK911,BID16395,p3-HID186,Human,Occiput,Brain Heart Infusion,2020-08-27,2020-09-04,,,Staphylococcus epidermidis - PID18,yes,yes,,,2,zone of inhibition,1,Micrococcus,
LK911,BID16396,p3-HID186,Human,Occiput,Brain Heart Infusion,2020-08-27,2020-09-04,,,Micrococcus luteus - PID19,yes,no,,,1,no inhibition,0,Micrococcus,
LK912,BID16437,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-08-27,2020-09-04,,,Aspergillus flavus - PID14,yes,no,,,1,no inhibition,0,Citricoccus,
LK912,BID16419,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-08-27,2020-09-04,,,Staphylococcus epidermidis - PID18,yes,no,,,1,no inhibition,0,Citricoccus,
LK912,BID16420,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-08-27,2020-09-04,,,Micrococcus luteus - PID19,yes,no,,,1,no inhibition,0,Citricoccus,
LK912,BID16432,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-08-27,2020-09-04,,,Candida albicans (K1) - PID39,yes,no,,,1,no inhibition,0,Citricoccus,
LK912,BID16414,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-08-27,2020-09-04,,,Staphylococcus aureus (MRSA) - PID40,yes,no,,,1,no inhibition,0,Citricoccus,
LK912,BID16436,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-08-27,2020-09-04,,,Trichoderma sp. - PID44,yes,yes,,,3,complete inhibition,2,Citricoccus,
LK912,BID16435,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-08-27,2020-09-04,,,Metarhizium sp. - PID43,no,no,,,-1,no data,-1,Citricoccus,
LK912,BID16433,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-08-27,2020-09-04,,,Candida sp. - PID36,yes,no,,,1,no inhibition,0,Citricoccus,
LK912,BID16424,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-08-27,2020-09-04,,,Pseudomonas aeruginosa 27873 - PID25,yes,no,,,1,no inhibition,0,Citricoccus,
LK912,BID16418,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-08-27,2020-09-04,,,Norcardia corynebacteroides - PID5,yes,no,,,1,no inhibition,0,Citricoccus,
LK912,BID16417,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-08-27,2020-09-04,,,Mycobacterium smegmatis - PID1,yes,no,,,1,no inhibition,0,Citricoccus,
LK912,BID16416,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-08-27,2020-09-04,,,Bacillus subtilis - PID29,yes,no,,,1,no inhibition,0,Citricoccus,
LK912,BID16426,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-08-27,2020-09-04,,,Klebsiella oxytoca - PID21,yes,no,,,1,no inhibition,0,Citricoccus,
LK912,BID16427,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-08-27,2020-09-04,,,Citrobacter freundii - PID22,yes,no,,,1,no inhibition,0,Citricoccus,
LK912,BID16434,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-08-27,2020-09-04,,,Trichosporon asahii - PID56,yes,no,,,1,no inhibition,0,Citricoccus,
LK912,BID16415,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-08-27,2020-09-04,,,Bacillus cereus - PID30,yes,no,,,1,no inhibition,0,Citricoccus,
LK912,BID16431,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-08-27,2020-09-04,,,Cryptococcus neoformans (H99) - PID49,yes,no,,,1,no inhibition,0,Citricoccus,
LK912,BID16429,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-08-27,2020-09-04,,,Serratia marcescens 8055 - PID31,yes,no,,,1,no inhibition,0,Citricoccus,
LK912,BID16422,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-08-27,2020-09-04,,,Escherichia coli - PID37,yes,no,,,1,no inhibition,0,Citricoccus,
LK912,BID16430,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-08-27,2020-09-04,,,Acinetobacter baumannii - PID42,yes,no,,,1,no inhibition,0,Citricoccus,
LK912,BID16425,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-08-27,2020-09-04,,,Enterobacter cloacae - PID17,yes,no,,,1,no inhibition,0,Citricoccus,
LK912,BID16428,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-08-27,2020-09-04,,,Proteus vulgaris - PID24,yes,no,,,1,no inhibition,0,Citricoccus,
LK912,BID16421,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-08-27,2020-09-04,,,Enterococcus faecalis - PID41,yes,no,,,1,no inhibition,0,Citricoccus,
LK912,BID16423,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-08-27,2020-09-04,,,Pseudomonas aeruginosa (PAO1) - PID38,yes,no,,,1,no inhibition,0,Citricoccus,
LK931,BID16438,p3-HID172,Human,Back,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Staphylococcus aureus (MRSA) - PID40,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,
LK931,BID16439,p3-HID172,Human,Back,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Bacillus cereus - PID30,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,
LK931,BID16440,p3-HID172,Human,Back,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Bacillus subtilis - PID29,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,
LK931,BID16441,p3-HID172,Human,Back,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Mycobacterium smegmatis - PID1,yes,yes,,Media: BHI + 0.1% Tween 80,3,complete inhibition,2,Corynebacterium,
LK931,BID16442,p3-HID172,Human,Back,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Norcardia corynebacteroides - PID5,yes,yes,,Media: BHI + 0.1% Tween 80,2,zone of inhibition,1,Corynebacterium,
LK931,BID16443,p3-HID172,Human,Back,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Staphylococcus epidermidis - PID18,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,
LK931,BID16444,p3-HID172,Human,Back,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Micrococcus luteus - PID19,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,
LK931,BID16445,p3-HID172,Human,Back,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Enterococcus faecalis - PID41,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,
LK931,BID16446,p3-HID172,Human,Back,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Escherichia coli - PID37,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,
LK931,BID16447,p3-HID172,Human,Back,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Pseudomonas aeruginosa (PAO1) - PID38,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,
LK931,BID16448,p3-HID172,Human,Back,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Pseudomonas aeruginosa 27873 - PID25,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,
LK931,BID16449,p3-HID172,Human,Back,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Enterobacter cloacae - PID17,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,
LK931,BID16450,p3-HID172,Human,Back,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Klebsiella oxytoca - PID21,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,
LK931,BID16451,p3-HID172,Human,Back,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Citrobacter freundii - PID22,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,
LK931,BID16452,p3-HID172,Human,Back,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Proteus vulgaris - PID24,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,
LK931,BID16453,p3-HID172,Human,Back,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Serratia marcescens 8055 - PID31,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,
LK931,BID16454,p3-HID172,Human,Back,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Acinetobacter baumannii - PID42,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,
LK931,BID16455,p3-HID172,Human,Back,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Cryptococcus neoformans (H99) - PID49,yes,yes,,Media: BHI + 0.1% Tween 80,2,zone of inhibition,1,Corynebacterium,
LK931,BID16456,p3-HID172,Human,Back,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Candida albicans (K1) - PID39,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,
LK931,BID16457,p3-HID172,Human,Back,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Candida sp. - PID36,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,
LK931,BID16458,p3-HID172,Human,Back,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Trichosporon asahii - PID56,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,
LK931,BID16459,p3-HID172,Human,Back,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Metarhizium sp. - PID43,yes,yes,,Media: BHI + 0.1% Tween 80,3,complete inhibition,2,Corynebacterium,
LK931,BID16460,p3-HID172,Human,Back,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Trichoderma sp. - PID44,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,
LK931,BID16461,p3-HID172,Human,Back,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Aspergillus flavus - PID14,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,
LK934,BID16462,p3-HID185,Human,Nare,Brain Heart Infusion,2020-02-03,2020-02-14,SAS,Cell,Staphylococcus aureus (MRSA) - PID40,yes,no,,Media: BHI + 0.1% Tween 80,1,no inhibition,0,Kocuria,rhizophila
LK934,BID16463,p3-HID185,Human,Nare,Brain Heart Infusion,2020-02-03,2020-02-14,SAS,Cell,Bacillus cereus - PID30,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Kocuria,rhizophila
LK934,BID16464,p3-HID185,Human,Nare,Brain Heart Infusion,2020-02-03,2020-02-14,SAS,Cell,Bacillus subtilis - PID29,yes,yes,,Media: BHI + 0.1% Tween 80,3,complete inhibition,2,Kocuria,rhizophila
LK934,BID16465,p3-HID185,Human,Nare,Brain Heart Infusion,2020-02-03,2020-02-14,SAS,Cell,Mycobacterium smegmatis - PID1,yes,yes,,Media: BHI + 0.1% Tween 80,3,complete inhibition,2,Kocuria,rhizophila
LK934,BID16466,p3-HID185,Human,Nare,Brain Heart Infusion,2020-02-03,2020-02-14,SAS,Cell,Norcardia corynebacteroides - PID5,yes,yes,,Media: BHI + 0.1% Tween 80,3,complete inhibition,2,Kocuria,rhizophila
LK934,BID16467,p3-HID185,Human,Nare,Brain Heart Infusion,2020-02-03,2020-02-14,SAS,Cell,Staphylococcus epidermidis - PID18,yes,no,,Media: BHI + 0.1% Tween 80,1,no inhibition,0,Kocuria,rhizophila
LK934,BID16468,p3-HID185,Human,Nare,Brain Heart Infusion,2020-02-03,2020-02-14,SAS,Cell,Micrococcus luteus - PID19,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Kocuria,rhizophila
LK934,BID16469,p3-HID185,Human,Nare,Brain Heart Infusion,2020-02-03,2020-02-14,SAS,Cell,Enterococcus faecalis - PID41,yes,no,,Media: BHI + 0.1% Tween 80,1,no inhibition,0,Kocuria,rhizophila
LK934,BID16470,p3-HID185,Human,Nare,Brain Heart Infusion,2020-02-03,2020-02-14,SAS,Cell,Escherichia coli - PID37,yes,no,,Media: BHI + 0.1% Tween 80,1,no inhibition,0,Kocuria,rhizophila
LK934,BID16471,p3-HID185,Human,Nare,Brain Heart Infusion,2020-02-03,2020-02-14,SAS,Cell,Pseudomonas aeruginosa (PAO1) - PID38,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Kocuria,rhizophila
LK934,BID16472,p3-HID185,Human,Nare,Brain Heart Infusion,2020-02-03,2020-02-14,SAS,Cell,Pseudomonas aeruginosa 27873 - PID25,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Kocuria,rhizophila
LK934,BID16473,p3-HID185,Human,Nare,Brain Heart Infusion,2020-02-03,2020-02-14,SAS,Cell,Enterobacter cloacae - PID17,yes,no,,Media: BHI + 0.1% Tween 80,1,no inhibition,0,Kocuria,rhizophila
LK934,BID16474,p3-HID185,Human,Nare,Brain Heart Infusion,2020-02-03,2020-02-14,SAS,Cell,Klebsiella oxytoca - PID21,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Kocuria,rhizophila
LK934,BID16475,p3-HID185,Human,Nare,Brain Heart Infusion,2020-02-03,2020-02-14,SAS,Cell,Citrobacter freundii - PID22,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Kocuria,rhizophila
LK934,BID16476,p3-HID185,Human,Nare,Brain Heart Infusion,2020-02-03,2020-02-14,SAS,Cell,Proteus vulgaris - PID24,yes,yes,,Media: BHI + 0.1% Tween 80,3,complete inhibition,2,Kocuria,rhizophila
LK934,BID16477,p3-HID185,Human,Nare,Brain Heart Infusion,2020-02-03,2020-02-14,SAS,Cell,Serratia marcescens 8055 - PID31,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Kocuria,rhizophila
