Sequence_Run_ID,Submitted_SampleID,Updated_SampleID,Current_R1_file_path,Current_R2_file_path,Updated_R1_file_path,Updated_R2_file_path,StudyID,SubjectID,SkinSite,TimePoint,Date,Extraction_Kit_Number,Host_ID
LKMG001,LKMB002-2-028_S119,LKMG001-2-028,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-028_S119_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-028_S119_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-028_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-028_R2_001.fastq.gz,S014-Um01-190916,S014,Um,1,190916,1,KHID134
LKMG001,LKMB002-2-026_S117,LKMG001-2-026,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-026_S117_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-026_S117_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-026_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-026_R2_001.fastq.gz,S014-Vf01-190916,S014,Vf,1,190916,1,KHID132
LKMG001,LKMB002-2-019_S110,LKMG001-2-019,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-019_S110_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-019_S110_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-019_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-019_R2_001.fastq.gz,S015-Af01-190916,S015,Af,1,190916,1,KHID141
LKMG001,LKMB002-2-014_S105,LKMG001-2-014,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-014_S105_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-014_S105_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-014_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-014_R2_001.fastq.gz,S015-Al01-190916,S015,Al,1,190916,1,KHID136
LKMG001,LKMB002-2-017_S108,LKMG001-2-017,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-017_S108_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-017_S108_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-017_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-017_R2_001.fastq.gz,S015-Ba01-190916,S015,Ba,1,190916,1,KHID139
LKMG001,LKMB002-2-015_S106,LKMG001-2-015,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-015_S106_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-015_S106_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-015_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-015_R2_001.fastq.gz,S015-Na01-190916,S015,Na,1,190916,1,KHID137
LKMG001,LKMB002-2-016_S107,LKMG001-2-016,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-016_S107_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-016_S107_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-016_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-016_R2_001.fastq.gz,S015-Oc01-190916,S015,Oc,1,190916,1,KHID138
LKMG001,LKMB002-2-021_S112,LKMG001-2-021,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-021_S112_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-021_S112_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-021_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-021_R2_001.fastq.gz,S015-Tw01-190916,S015,Tw,1,190916,1,KHID143
LKMG001,LKMB002-2-020_S111,LKMG001-2-020,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-020_S111_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-020_S111_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-020_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-020_R2_001.fastq.gz,S015-Um01-190916,S015,Um,1,190916,1,KHID142
LKMG001,LKMB002-2-018_S109,LKMG001-2-018,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-018_S109_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-018_S109_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-018_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-018_R2_001.fastq.gz,S015-Vf01-190916,S015,Vf,1,190916,1,KHID140
LKMG001,LKMB002-2-035_S126,LKMG001-2-035,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-035_S126_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-035_S126_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-035_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-035_R2_001.fastq.gz,S016-Af01-190916,S016,Af,1,190916,1,KHID149
LKMG001,LKMB002-2-030_S121,LKMG001-2-030,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-030_S121_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-030_S121_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-030_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-030_R2_001.fastq.gz,S016-Al01-190916,S016,Al,1,190916,1,KHID144
LKMG001,LKMB002-2-033_S124,LKMG001-2-033,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-033_S124_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-033_S124_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-033_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-033_R2_001.fastq.gz,S016-Ba01-190916,S016,Ba,1,190916,1,KHID147
LKMG001,LKMB002-2-031_S122,LKMG001-2-031,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-031_S122_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-031_S122_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-031_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-031_R2_001.fastq.gz,S016-Na01-190916,S016,Na,1,190916,1,KHID145
LKMG001,LKMB002-2-032_S123,LKMG001-2-032,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-032_S123_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-032_S123_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-032_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-032_R2_001.fastq.gz,S016-Oc01-190916,S016,Oc,1,190916,1,KHID146
LKMG001,LKMB002-2-037_S128,LKMG001-2-037,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-037_S128_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-037_S128_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-037_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-037_R2_001.fastq.gz,S016-Tw01-190916,S016,Tw,1,190916,1,KHID151
LKMG001,LKMB002-2-036_S127,LKMG001-2-036,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-036_S127_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-036_S127_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-036_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-036_R2_001.fastq.gz,S016-Um01-190916,S016,Um,1,190916,1,KHID150
LKMG001,LKMB002-2-034_S125,LKMG001-2-034,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-034_S125_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-034_S125_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-034_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-034_R2_001.fastq.gz,S016-Vf01-190916,S016,Vf,1,190916,1,KHID148
LKMG001,LKMB002-2-044_S135,LKMG001-2-044,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-044_S135_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-044_S135_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-044_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-044_R2_001.fastq.gz,S017-Af01-190917,S017,Af,1,190917,1,KHID157
LKMG001,LKMB002-2-039_S130,LKMG001-2-039,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-039_S130_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-039_S130_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-039_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-039_R2_001.fastq.gz,S017-Al01-190917,S017,Al,1,190917,1,KHID152
LKMG001,LKMB002-2-042_S133,LKMG001-2-042,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-042_S133_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-042_S133_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-042_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-042_R2_001.fastq.gz,S017-Ba01-190917,S017,Ba,1,190917,1,KHID155
LKMG001,LKMB002-2-040_S131,LKMG001-2-040,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-040_S131_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-040_S131_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-040_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-040_R2_001.fastq.gz,S017-Na01-190917,S017,Na,1,190917,1,KHID153
LKMG001,LKMB002-2-041_S132,LKMG001-2-041,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-041_S132_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-041_S132_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-041_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-041_R2_001.fastq.gz,S017-Oc01-190917,S017,Oc,1,190917,1,KHID154
LKMG001,LKMB002-2-046_S137,LKMG001-2-046,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-046_S137_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-046_S137_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-046_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-046_R2_001.fastq.gz,S017-Tw01-190917,S017,Tw,1,190917,1,KHID159
LKMG001,LKMB002-2-045_S136,LKMG001-2-045,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-045_S136_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-045_S136_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-045_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-045_R2_001.fastq.gz,S017-Um01-190917,S017,Um,1,190917,1,KHID158
LKMG001,LKMB002-2-043_S134,LKMG001-2-043,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-043_S134_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-043_S134_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-043_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-043_R2_001.fastq.gz,S017-Vf01-190917,S017,Vf,1,190917,1,KHID156
LKMG001,LKMB002-2-053_S144,LKMG001-2-053,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-053_S144_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-053_S144_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-053_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-053_R2_001.fastq.gz,S018-Af01-190923,S018,Af,1,190923,1,
LKMG001,LKMB002-2-048_S139,LKMG001-2-048,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-048_S139_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-048_S139_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-048_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-048_R2_001.fastq.gz,S018-Al01-190923,S018,Al,1,190923,1,
LKMG001,LKMB002-2-051_S142,LKMG001-2-051,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-051_S142_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-051_S142_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-051_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-051_R2_001.fastq.gz,S018-Ba01-190923,S018,Ba,1,190923,1,
LKMG001,LKMB002-2-049_S140,LKMG001-2-049,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-049_S140_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-049_S140_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-049_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-049_R2_001.fastq.gz,S018-Na01-190923,S018,Na,1,190923,1,
LKMG001,LKMB002-2-050_S141,LKMG001-2-050,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-050_S141_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-050_S141_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-050_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-050_R2_001.fastq.gz,S018-Oc01-190923,S018,Oc,1,190923,1,
LKMG001,LKMB002-2-054_S145,LKMG001-2-054,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-054_S145_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-054_S145_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-054_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-054_R2_001.fastq.gz,S018-Um01-190923,S018,Um,1,190923,1,
LKMG001,LKMB002-2-052_S143,LKMG001-2-052,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-052_S143_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-052_S143_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-052_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-052_R2_001.fastq.gz,S018-Vf01-190923,S018,Vf,1,190923,1,
LKMG001,LKMB002-2-059_S150,LKMG001-2-059,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-059_S150_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-059_S150_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-059_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-059_R2_001.fastq.gz,S019-Af01-190923,S019,Af,1,190923,1,
LKMG001,LKMB002-2-057_S148,LKMG001-2-057,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-057_S148_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-057_S148_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-057_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-057_R2_001.fastq.gz,S019-Ba01-190923,S019,Ba,1,190923,1,
LKMG001,LKMB002-2-055_S146,LKMG001-2-055,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-055_S146_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-055_S146_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-055_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-055_R2_001.fastq.gz,S019-Na01-190923,S019,Na,1,190923,1,
LKMG001,LKMB002-2-056_S147,LKMG001-2-056,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-056_S147_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-056_S147_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-056_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-056_R2_001.fastq.gz,S019-Oc01-190923,S019,Oc,1,190923,1,
LKMG001,LKMB002-2-061_S152,LKMG001-2-061,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-061_S152_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-061_S152_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-061_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-061_R2_001.fastq.gz,S019-Tw01-190923,S019,Tw,1,190923,1,
LKMG001,LKMB002-2-060_S151,LKMG001-2-060,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-060_S151_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-060_S151_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-060_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-060_R2_001.fastq.gz,S019-Um01-190923,S019,Um,1,190923,1,
LKMG001,LKMB002-2-058_S149,LKMG001-2-058,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-058_S149_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-058_S149_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-058_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-058_R2_001.fastq.gz,S019-Vf01-190923,S019,Vf,1,190923,1,
LKMG001,LKMB002-2-067_S174,LKMG001-2-067,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-067_S174_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-067_S174_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-067_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-067_R2_001.fastq.gz,S020-Af01-190923,S020,Af,1,190923,1,
LKMG001,LKMB002-2-062_S153,LKMG001-2-062,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-062_S153_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-062_S153_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-062_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-062_R2_001.fastq.gz,S020-Al01-190923,S020,Al,1,190923,1,
LKMG001,LKMB002-2-065_S172,LKMG001-2-065,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-065_S172_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-065_S172_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-065_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-065_R2_001.fastq.gz,S020-Ba01-190923,S020,Ba,1,190923,1,
